stimulus,angle,response,time
103,21.50,left,1478269276.753885
86,13.00,left,1478269277.856936
8,-26.00,left,1478269279.327115
82,11.00,left,1478269281.042428
84,12.00,left,1478269282.526357
88,14.00,left,1478269283.860134
95,17.50,left,1478269285.520255
42,-9.00,right,1478269286.909149
36,-12.00,right,1478269288.228258
47,-6.50,right,1478269289.766807
77,8.50,left,1478269291.331224
102,21.00,left,1478269292.910280
43,-8.50,right,1478269294.230181
68,4.00,left,1478269295.768347
72,6.00,left,1478269297.293008
44,-8.00,right,1478269298.708204
117,28.50,left,1478269300.312943
81,10.50,right,1478269301.823141
23,-18.50,right,1478269303.389382
50,-5.00,right,1478269304.764487
34,-13.00,right,1478269306.287522
112,26.00,left,1478269307.797799
19,-20.50,right,1478269309.267653
21,-19.50,right,1478269310.874057
37,-11.50,right,1478269312.494000
83,11.50,left,1478269313.962861
45,-7.50,right,1478269315.433265
74,7.00,left,1478269316.998746
52,-4.00,right,1478269318.332058
31,-14.50,right,1478269319.843627
101,20.50,left,1478269321.477209
80,10.00,right,1478269322.865983
85,12.50,left,1478269324.458809
60,0.00,left,1478269326.255057
76,8.00,left,1478269327.506833
73,6.50,left,1478269329.003782
59,-0.50,left,1478269330.746671
100,20.00,left,1478269332.135190
29,-15.50,NA,0.000000
30,-15.00,right,1478269335.047983
56,-2.00,left,1478269336.626879
6,-27.00,right,1478269337.974527
87,13.50,left,1478269339.567190
67,3.50,left,1478269340.996535
64,2.00,left,1478269342.398720
4,-28.00,right,1478269343.732171
99,19.50,left,1478269345.228906
46,-7.00,right,1478269346.644987
13,-23.50,right,1478269348.088102
75,7.50,left,1478269349.749538
63,1.50,left,1478269351.152299
38,-11.00,left,1478269352.704237
115,27.50,left,1478269354.309915
40,-10.00,right,1478269355.601327
106,23.00,left,1478269357.165800
2,-29.00,right,1478269358.649621
107,23.50,left,1478269360.296278
24,-18.00,right,1478269361.766160
78,9.00,left,1478269363.290770
110,25.00,left,1478269364.897503
22,-19.00,right,1478269366.136481
114,27.00,left,1478269367.633258
18,-21.00,right,1478269368.994042
89,14.50,left,1478269370.545175
119,29.50,left,1478269372.192229
7,-26.50,right,1478269373.594262
113,26.50,left,1478269375.009864
27,-16.50,right,1478269376.466203
65,2.50,right,1478269378.264820
91,15.50,left,1478269379.598132
98,19.00,left,1478269381.026645
55,-2.50,right,1478269382.442828
11,-24.50,right,1478269383.898877
118,29.00,left,1478269385.546640
96,18.00,left,1478269386.990272
105,22.50,left,1478269388.255694
97,18.50,left,1478269389.698514
62,1.00,right,1478269391.100234
17,-21.50,right,1478269392.692685
69,4.50,left,1478269394.408223
10,-25.00,right,1478269395.741986
26,-17.00,right,1478269397.280689
32,-14.00,right,1478269398.886971
28,-16.00,right,1478269400.275829
1,-29.50,right,1478269401.719166
109,24.50,left,1478269403.229936
35,-12.50,right,1478269404.673138
14,-23.00,right,1478269406.225367
61,0.50,left,1478269407.750792
53,-3.50,left,1478269409.343836
92,16.00,left,1478269410.733255
49,-5.50,right,1478269412.216939
58,-1.00,right,1478269413.946366
79,9.50,left,1478269415.293918
20,-20.00,right,1478269416.641467
15,-22.50,right,1478269418.327764
116,28.00,left,1478269419.756054
54,-3.00,right,1478269421.076807
48,-6.00,right,1478269422.518968
39,-10.50,right,1478269423.961137
16,-22.00,right,1478269425.403586
111,25.50,left,1478269427.049944
25,-17.50,right,1478269428.288647
12,-24.00,right,1478269429.759471
33,-13.50,right,1478269431.202676
3,-28.50,right,1478269432.632433
0,-30.00,right,1478269434.197738
104,22.00,left,1478269435.722535
51,-4.50,right,1478269437.137040
66,3.00,right,1478269438.620901
41,-9.50,right,1478269440.145962
71,5.50,left,1478269441.779497
94,17.00,left,1478269443.357941
108,24.00,left,1478269444.678285
5,-27.50,right,1478269446.053007
93,16.50,left,1478269447.577715
9,-25.50,right,1478269448.993539
70,5.00,left,1478269450.654145
57,-1.50,left,1478269452.056446
90,15.00,right,1478269453.471258
