object,stimulus,angle,response,time
low,79,44.50,right,1487059975.048415
mid,23,16.50,left,1487060040.096779
mid,102,56.00,right,1487060041.457990
high,108,59.00,right,1487060042.887665
high,95,52.50,right,1487060044.370743
high,78,44.00,right,1487060045.853902
low,46,28.00,left,1487060047.310910
high,16,13.00,left,1487060048.699342
low,39,24.50,left,1487060050.210278
low,108,59.00,right,1487060051.612584
mid,66,38.00,left,1487060053.002119
mid,105,57.50,right,1487060054.458437
mid,15,12.50,left,1487060055.982881
low,47,28.50,left,1487060057.670857
high,52,31.00,left,1487060059.263654
low,61,35.50,left,1487060060.817813
low,37,23.50,left,1487060062.260865
mid,85,47.50,right,1487060063.417363
high,66,38.00,right,1487060064.886681
high,73,41.50,right,1487060066.370308
high,50,30.00,left,1487060068.057834
mid,48,29.00,left,1487060069.418481
low,48,29.00,left,1487060070.888862
mid,98,54.00,right,1487060072.480943
mid,106,58.00,right,1487060073.883090
low,77,43.50,left,1487060075.611167
high,85,47.50,right,1487060077.000052
mid,13,11.50,left,1487060078.470479
high,110,60.00,right,1487060079.898997
low,112,61.00,right,1487060081.506080
high,63,36.50,right,1487060083.112592
mid,39,24.50,left,1487060084.486969
mid,34,22.00,left,1487060085.766023
high,39,24.50,left,1487060087.343600
low,65,37.50,left,1487060088.989901
low,53,31.50,left,1487060090.351119
low,31,20.50,left,1487060091.753013
low,75,42.50,right,1487060093.250846
high,100,55.00,right,1487060094.775895
low,26,18.00,left,1487060096.272538
mid,113,61.50,right,1487060097.715391
high,57,33.50,right,1487060099.430095
mid,80,45.00,right,1487060100.913710
high,116,63.00,right,1487060102.410754
mid,5,7.50,left,1487060103.731248
mid,33,21.50,left,1487060105.296254
low,55,32.50,left,1487060106.738626
high,42,26.00,left,1487060108.536599
low,81,45.50,right,1487060109.829667
mid,89,49.50,right,1487060111.544066
mid,22,16.00,left,1487060113.204395
high,13,11.50,left,1487060114.620407
low,117,63.50,right,1487060115.899539
high,31,20.50,right,1487060117.465151
low,113,61.50,right,1487060118.963113
high,24,17.00,left,1487060120.515456
mid,37,23.50,left,1487060121.985946
high,99,54.50,right,1487060123.334034
mid,95,52.50,right,1487060124.899332
low,33,21.50,left,1487060126.492221
mid,96,53.00,right,1487060127.962593
mid,41,25.50,left,1487060129.446756
high,113,61.50,right,1487060130.821380
mid,32,21.00,left,1487060132.426315
low,4,7.00,left,1487060133.977529
mid,58,34.00,right,1487060135.473923
high,114,62.00,right,1487060136.943890
high,67,38.50,right,1487060138.727547
low,119,64.50,right,1487060140.156650
high,19,14.50,left,1487060141.558982
low,50,30.00,left,1487060143.015717
low,103,56.50,left,1487060145.002972
mid,81,45.50,left,1487060146.839926
low,109,59.50,right,1487060147.751876
mid,103,56.50,right,1487060149.167706
high,91,50.50,right,1487060150.623718
high,75,42.50,right,1487060152.271051
high,34,22.00,left,1487060153.755112
mid,59,34.50,left,1487060155.483654
low,116,63.00,right,1487060156.777127
mid,8,9.00,left,1487060158.260405
low,71,40.50,left,1487060159.866570
high,96,53.00,right,1487060161.173080
low,72,41.00,left,1487060162.697451
mid,72,41.00,right,1487060164.194650
high,70,40.00,right,1487060165.664287
high,17,13.50,left,1487060167.093408
low,32,21.00,left,1487060168.644916
mid,27,18.50,left,1487060170.197931
