object,stimulus,angle,response,time
high,80,45.00,right,1478250452.500185
high,57,33.50,right,1478250458.460720
high,108,59.00,right,1478250459.891419
high,5,7.50,left,1478250461.252162
high,67,38.50,right,1478250462.667528
high,8,9.00,left,1478250464.192281
high,2,6.00,left,1478250465.839661
high,77,43.50,right,1478250467.214679
high,56,33.00,right,1478250468.766591
high,44,27.00,right,1478250470.319480
high,6,8.00,right,1478250471.762017
high,16,13.00,left,1478250473.463002
high,81,45.50,right,1478250474.878161
high,33,21.50,left,1478250476.347806
high,29,19.50,right,1478250477.695400
high,22,16.00,left,1478250479.314638
high,118,64.00,right,1478250480.757743
high,27,18.50,left,1478250482.391343
high,96,53.00,right,1478250483.670821
high,101,55.50,left,1478250484.936568
high,72,41.00,right,1478250486.542282
high,104,57.00,right,1478250488.107988
high,40,25.00,left,1478250489.728278
high,70,40.00,right,1478250491.008466
high,39,24.50,right,1478250492.928214
high,54,32.00,right,1478250494.330641
high,95,52.50,right,1478250495.991613
high,110,60.00,right,1478250497.557141
high,37,23.50,left,1478250499.068372
high,31,20.50,left,1478250500.469734
high,1,5.50,left,1478250502.088288
high,91,50.50,right,1478250503.462889
high,13,11.50,left,1478250504.851329
high,24,17.00,left,1478250506.485326
high,19,14.50,left,1478250507.928145
high,114,62.00,right,1478250509.262075
high,20,15.00,left,1478250510.703848
high,59,34.50,right,1478250512.104625
high,49,29.50,left,1478250513.778317
high,4,7.00,right,1478250514.935229
high,62,36.00,right,1478250516.486671
high,89,49.50,right,1478250518.106394
high,76,43.00,right,1478250519.576712
high,36,23.00,right,1478250521.168922
high,68,39.00,right,1478250522.680185
high,100,55.00,left,1478250524.123290
high,60,35.00,left,1478250525.769987
high,82,46.00,right,1478250527.253212
high,99,54.50,right,1478250528.560290
high,47,28.50,left,1478250530.139486
high,66,38.00,left,1478250531.759013
high,107,58.50,left,1478250533.146862
high,34,22.00,right,1478250534.467002
high,52,31.00,left,1478250536.059516
high,86,48.00,right,1478250537.610680
high,119,64.50,right,1478250539.052794
high,7,8.50,left,1478250540.563086
high,75,42.50,left,1478250542.032450
high,111,60.50,left,1478250543.680705
high,117,63.50,right,1478250545.028162
high,46,28.00,left,1478250546.593082
high,92,51.00,right,1478250548.048078
high,109,59.50,right,1478250549.640893
high,17,13.50,left,1478250551.261033
high,93,51.50,right,1478250552.459109
high,45,27.50,left,1478250553.901860
high,38,24.00,left,1478250555.534215
high,9,9.50,left,1478250557.018151
high,65,37.50,left,1478250558.664894
high,73,41.50,left,1478250560.202861
high,94,52.00,right,1478250561.455317
high,112,61.00,right,1478250562.993807
high,25,17.50,left,1478250564.764100
high,53,31.50,left,1478250566.070694
high,21,15.50,left,1478250567.609839
high,18,14.00,left,1478250569.040878
high,50,30.00,left,1478250570.564076
high,28,19.00,left,1478250572.210370
high,32,21.00,left,1478250573.830137
high,12,11.00,left,1478250575.178308
high,64,37.00,left,1478250576.896307
high,15,12.50,right,1478250578.107628
high,106,58.00,left,1478250579.536215
high,30,20.00,left,1478250581.019961
high,115,62.50,left,1478250582.774920
high,10,10.00,left,1478250584.326407
high,105,57.50,right,1478250585.700989
high,11,10.50,left,1478250587.103104
high,71,40.50,left,1478250588.682233
high,116,63.00,right,1478250590.084442
high,43,26.50,left,1478250591.459038
high,84,47.00,right,1478250593.283545
high,51,30.50,left,1478250594.808451
high,88,49.00,right,1478250596.224547
high,79,44.50,left,1478250597.776144
high,42,26.00,right,1478250599.151017
high,41,25.50,left,1478250600.770225
high,3,6.50,left,1478250602.526046
high,78,44.00,right,1478250604.104720
high,98,54.00,right,1478250605.629481
high,85,47.50,right,1478250607.045327
high,0,5.00,left,1478250608.447424
high,74,42.00,left,1478250609.917151
high,102,56.00,right,1478250611.482892
high,35,22.50,left,1478250612.884543
high,26,18.00,left,1478250614.504018
high,103,56.50,right,1478250615.932327
high,63,36.50,left,1478250617.361513
high,97,53.50,right,1478250618.913573
high,58,34.00,left,1478250620.424171
high,90,50.00,left,1478250622.057620
high,23,16.50,left,1478250623.569063
high,69,39.50,left,1478250625.121129
high,48,29.00,left,1478250626.633216
high,83,46.50,right,1478250627.926684
high,14,12.00,left,1478250629.505621
high,55,32.50,right,1478250630.812256
high,61,35.50,right,1478250632.541745
high,113,61.50,right,1478250634.121546
high,87,48.50,right,1478250635.658785
