object,stimulus,angle,response,time
high,91,50.50,right,1478262963.483733
high,6,8.00,left,1478262971.259582
high,69,39.50,right,1478262972.689018
high,26,18.00,left,1478262974.324039
high,14,12.00,left,1478262975.823455
high,75,42.50,right,1478262977.363003
high,28,19.00,left,1478262978.874065
high,27,18.50,left,1478262980.425934
high,84,47.00,right,1478262981.828360
high,50,30.00,right,1478262983.516676
high,95,52.50,right,1478262984.890751
high,13,11.50,left,1478262986.306162
high,80,45.00,NA,0.000000
high,46,28.00,left,1478262989.408383
high,101,55.50,right,1478262990.850940
high,106,58.00,NA,0.000000
high,29,19.50,left,1478262993.790450
high,114,62.00,NA,0.000000
high,119,64.50,right,1478262996.894176
high,17,13.50,left,1478262998.160052
high,103,56.50,right,1478262999.657648
high,40,25.00,left,1478263001.155434
high,16,13.00,NA,0.000000
high,35,22.50,NA,0.000000
high,11,10.50,left,1478263005.771095
high,66,38.00,NA,0.000000
high,99,54.50,right,1478263008.739037
high,18,14.00,left,1478263010.168441
high,64,37.00,right,1478263011.761174
high,9,9.50,left,1478263013.312770
high,110,60.00,right,1478263014.674139
high,65,37.50,right,1478263016.416252
high,7,8.50,left,1478263017.668184
high,62,36.00,right,1478263019.355591
high,49,29.50,left,1478263020.744123
high,3,6.50,left,1478263022.350433
high,36,23.00,left,1478263023.725390
high,98,54.00,right,1478263025.017830
high,55,32.50,right,1478263026.692822
high,20,15.00,left,1478263028.585859
high,83,46.50,right,1478263029.647142
high,88,49.00,right,1478263031.145254
high,57,33.50,left,1478263032.370006
high,105,57.50,right,1478263034.030585
high,52,31.00,left,1478263035.446487
high,21,15.50,left,1478263036.942956
high,71,40.50,right,1478263038.332038
high,48,29.00,left,1478263039.855664
high,108,59.00,right,1478263041.447380
high,90,50.00,right,1478263042.985467
high,39,24.50,right,1478263044.496176
high,31,20.50,left,1478263046.075929
high,44,27.00,right,1478263047.560402
high,117,63.50,right,1478263049.002557
high,38,24.00,left,1478263050.499837
high,87,48.50,right,1478263051.847823
high,25,17.50,left,1478263053.358275
high,56,33.00,right,1478263055.018906
high,81,45.50,right,1478263056.352998
high,19,14.50,left,1478263057.890597
high,1,5.50,left,1478263059.483700
high,24,17.00,left,1478263061.049686
high,86,48.00,right,1478263062.452364
high,59,34.50,right,1478263064.072519
high,109,59.50,right,1478263065.530121
high,12,11.00,left,1478263067.163948
high,118,64.00,right,1478263068.524897
high,107,58.50,right,1478263070.280730
high,70,40.00,right,1478263071.737558
high,60,35.00,right,1478263073.262367
high,4,7.00,left,1478263074.799642
high,5,7.50,left,1478263076.309759
high,111,60.50,right,1478263077.751557
high,115,62.50,right,1478263079.220514
high,37,23.50,left,1478263080.827464
high,61,35.50,right,1478263082.379260
high,34,22.00,left,1478263083.915964
high,58,34.00,right,1478263085.494843
high,104,57.00,right,1478263087.032633
high,32,21.00,left,1478263088.612980
high,78,44.00,right,1478263090.069145
high,116,63.00,right,1478263091.498340
high,45,27.50,left,1478263093.117777
high,79,44.50,left,1478263094.682084
high,47,28.50,left,1478263096.382573
high,94,52.00,right,1478263097.512524
high,42,26.00,right,1478263099.200502
high,22,16.00,left,1478263100.766732
high,112,61.00,right,1478263101.978071
high,82,46.00,right,1478263103.529853
high,96,53.00,right,1478263104.945119
high,54,32.00,left,1478263106.782017
high,68,39.00,right,1478263108.361081
high,15,12.50,left,1478263109.640475
high,53,31.50,left,1478263111.097304
high,97,53.50,right,1478263112.471939
high,76,43.00,left,1478263114.145764
high,63,36.50,left,1478263115.438744
high,2,6.00,left,1478263116.977325
high,72,41.00,right,1478263118.324392
high,102,56.00,right,1478263120.025421
high,33,21.50,left,1478263121.359777
high,51,30.50,left,1478263122.763076
high,100,55.00,right,1478263124.164816
high,74,42.00,left,1478263125.730197
high,89,49.50,right,1478263127.281182
high,92,51.00,right,1478263128.628718
high,85,47.50,right,1478263130.194558
high,30,20.00,left,1478263131.732046
high,93,51.50,right,1478263133.433699
high,10,10.00,left,1478263134.958515
high,73,41.50,right,1478263136.387239
high,8,9.00,left,1478263138.021923
high,43,26.50,left,1478263139.832794
high,0,5.00,left,1478263141.112012
high,113,61.50,right,1478263142.554339
high,23,16.50,left,1478263144.037841
high,77,43.50,right,1478263145.548883
high,67,38.50,right,1478263147.223148
high,41,25.50,left,1478263148.735027
