stimulus,angle,response,time
119,29.50,right,1474555623.343791
9,-25.50,left,1474555624.413078
98,19.00,right,1474555625.742875
11,-24.50,left,1474555627.317959
37,-11.50,left,1474555628.770984
35,-12.50,left,1474555630.239558
109,24.50,right,1474555631.775749
92,16.00,right,1474555633.256329
19,-20.50,left,1474555634.792239
40,-10.00,left,1474555636.231502
108,24.00,right,1474555637.699927
28,-16.00,left,1474555639.166027
88,14.00,right,1474555640.894127
44,-8.00,left,1474555642.264527
15,-22.50,left,1474555643.691034
0,-30.00,left,1474555645.239332
3,-28.50,left,1474555646.624694
60,0.00,left,1474555648.311019
85,12.50,right,1474555649.873723
10,-25.00,left,1474555651.216740
29,-15.50,left,1474555652.876131
36,-12.00,left,1474555654.616292
39,-10.50,left,1474555656.262372
111,25.50,right,1474555658.045381
79,9.50,left,1474555659.224164
70,5.00,right,1474555660.814576
61,0.50,left,1474555662.322319
48,-6.00,right,1474555663.788182
63,1.50,left,1474555665.460046
94,17.00,right,1474555666.694283
78,9.00,right,1474555668.216233
56,-2.00,left,1474555669.697094
51,-4.50,left,1474555671.179474
4,-28.00,right,1474555672.866563
74,7.00,left,1474555674.155302
22,-19.00,left,1474555675.675852
90,15.00,right,1474555677.265817
114,27.00,right,1474555678.734534
16,-22.00,left,1474555680.132363
91,15.50,right,1474555681.599831
14,-23.00,left,1474555683.051774
1,-29.50,left,1474555684.737823
47,-6.50,left,1474555686.246307
41,-9.50,left,1474555687.782836
24,-18.00,left,1474555689.358053
62,1.00,left,1474555690.866986
23,-18.50,left,1474555692.276569
7,-26.50,left,1474555693.660128
81,10.50,right,1474555695.360344
54,-3.00,left,1474555696.704457
112,26.00,right,1474555698.295049
93,16.50,right,1474555699.886231
89,14.50,right,1474555701.313111
55,-2.50,left,1474555702.657106
53,-3.50,left,1474555704.151390
75,7.50,right,1474555705.687308
87,13.50,right,1474555707.140748
106,23.00,right,1474555708.675853
110,25.00,right,1474555710.182474
52,-4.00,left,1474555712.320931
65,2.50,left,1474555713.500617
104,22.00,right,1474555714.845423
76,8.00,left,1474555716.261400
6,-27.00,left,1474555717.812498
66,3.00,left,1474555719.511007
102,21.00,right,1474555720.731137
95,17.50,right,1474555722.239813
86,13.00,right,1474555723.583526
103,21.50,right,1474555725.187130
27,-16.50,left,1474555726.625722
30,-15.00,left,1474555728.037368
113,26.50,right,1474555729.531175
43,-8.50,left,1474555730.890146
116,28.00,right,1474555732.480690
73,6.50,right,1474555734.523634
99,19.50,right,1474555735.525045
42,-9.00,left,1474555737.020840
77,8.50,right,1474555738.433641
72,6.00,right,1474555740.488361
45,-7.50,left,1474555741.461733
105,22.50,right,1474555742.955470
21,-19.50,left,1474555744.682170
97,18.50,right,1474555745.970723
17,-21.50,left,1474555747.478548
12,-24.00,left,1474555749.000632
33,-13.50,left,1474555750.413392
13,-23.50,left,1474555751.825407
2,-29.00,left,1474555753.291347
8,-26.00,left,1474555754.786889
46,-7.00,left,1474555756.527260
64,2.00,left,1474555758.132379
115,27.50,right,1474555759.708758
67,3.50,left,1474555761.448337
26,-17.00,left,1474555762.681764
68,4.00,left,1474555764.532140
107,23.50,right,1474555765.765555
32,-14.00,left,1474555767.233879
38,-11.00,left,1474555768.878121
117,28.50,right,1474555770.249033
96,18.00,right,1474555771.824282
80,10.00,right,1474555773.249641
25,-17.50,left,1474555774.385955
69,4.50,left,1474555776.575784
5,-27.50,left,1474555777.549280
100,20.00,right,1474555779.030076
18,-21.00,left,1474555780.429313
71,5.50,right,1474555782.155300
58,-1.00,left,1474555783.471504
82,11.00,right,1474555785.008651
57,-1.50,left,1474555787.025360
101,20.50,right,1474555787.902543
118,29.00,right,1474555789.478722
31,-14.50,left,1474555790.905211
83,11.50,right,1474555792.727771
20,-20.00,left,1474555793.839614
34,-13.00,left,1474555795.360843
59,-0.50,left,1474555796.787853
84,12.00,right,1474555798.310913
50,-5.00,left,1474555799.654909
49,-5.50,left,1474555801.177568
