object,obj.idx,table,tab.idx,time
NA,0,hor,119,1474555622.425075
NA,0,hor,9,1474555623.849615
NA,0,hor,98,1474555625.273044
NA,0,hor,11,1474555626.859851
NA,0,hor,37,1474555628.322040
NA,0,hor,35,1474555629.783178
NA,0,hor,109,1474555631.239724
NA,0,hor,92,1474555632.734622
NA,0,hor,19,1474555634.293247
NA,0,hor,40,1474555635.751250
NA,0,hor,108,1474555637.175019
NA,0,hor,28,1474555638.667461
NA,0,hor,88,1474555640.225479
NA,0,hor,44,1474555641.685183
NA,0,hor,15,1474555643.240037
NA,0,hor,0,1474555644.727666
NA,0,hor,3,1474555646.215021
NA,0,hor,60,1474555647.703506
NA,0,hor,85,1474555649.224453
NA,0,hor,10,1474555650.742992
NA,0,hor,29,1474555652.298987
NA,0,hor,36,1474555653.825459
NA,0,hor,39,1474555655.445441
NA,0,hor,111,1474555657.033701
NA,0,hor,79,1474555658.588314
NA,0,hor,70,1474555660.144817
NA,0,hor,61,1474555661.698018
NA,0,hor,48,1474555663.221233
NA,0,hor,63,1474555664.615321
NA,0,hor,94,1474555666.170946
NA,0,hor,78,1474555667.629145
NA,0,hor,56,1474555669.121448
NA,0,hor,51,1474555670.614475
NA,0,hor,4,1474555672.102321
NA,0,hor,74,1474555673.660446
NA,0,hor,22,1474555675.149688
NA,0,hor,90,1474555676.672758
NA,0,hor,114,1474555678.125875
NA,0,hor,16,1474555679.684159
NA,0,hor,91,1474555681.107628
NA,0,hor,14,1474555682.662660
NA,0,hor,1,1474555684.217708
NA,0,hor,47,1474555685.807656
NA,0,hor,41,1474555687.366267
NA,0,hor,24,1474555688.856506
NA,0,hor,62,1474555690.349741
NA,0,hor,23,1474555691.776521
NA,0,hor,7,1474555693.231743
NA,0,hor,81,1474555694.822682
NA,0,hor,54,1474555696.277402
NA,0,hor,112,1474555697.701117
NA,0,hor,93,1474555699.125749
NA,0,hor,89,1474555700.713385
NA,0,hor,55,1474555702.133090
NA,0,hor,53,1474555703.720997
NA,0,hor,75,1474555705.146752
NA,0,hor,87,1474555706.602367
NA,0,hor,106,1474555708.158709
NA,0,hor,110,1474555709.745574
NA,0,hor,52,1474555711.271473
NA,0,hor,65,1474555712.827286
NA,0,hor,104,1474555714.351984
NA,0,hor,76,1474555715.779041
NA,0,hor,6,1474555717.198902
NA,0,hor,66,1474555718.720590
NA,0,hor,102,1474555720.180372
NA,0,hor,95,1474555721.639495
NA,0,hor,86,1474555723.127527
NA,0,hor,103,1474555724.620340
NA,0,hor,27,1474555726.144820
NA,0,hor,30,1474555727.600730
NA,0,hor,113,1474555728.988938
NA,0,hor,43,1474555730.414063
NA,0,hor,116,1474555732.006575
NA,0,hor,73,1474555733.462846
NA,0,hor,99,1474555735.019534
NA,0,hor,42,1474555736.475928
NA,0,hor,77,1474555737.928802
NA,0,hor,72,1474555739.420097
NA,0,hor,45,1474555740.941336
NA,0,hor,105,1474555742.502998
NA,0,hor,21,1474555744.057246
NA,0,hor,97,1474555745.486347
NA,0,hor,17,1474555746.911491
NA,0,hor,12,1474555748.466007
NA,0,hor,33,1474555749.892966
NA,0,hor,13,1474555751.383982
NA,0,hor,2,1474555752.837951
NA,0,hor,8,1474555754.396099
NA,0,hor,46,1474555755.953159
NA,0,hor,64,1474555757.510403
NA,0,hor,115,1474555759.034599
NA,0,hor,67,1474555760.558930
NA,0,hor,26,1474555762.149830
NA,0,hor,68,1474555763.668575
NA,0,hor,107,1474555765.228132
NA,0,hor,32,1474555766.720067
NA,0,hor,38,1474555768.175060
NA,0,hor,117,1474555769.565184
NA,0,hor,96,1474555771.056778
NA,0,hor,80,1474555772.514750
NA,0,hor,25,1474555773.937980
NA,0,hor,69,1474555775.524720
NA,0,hor,5,1474555777.046448
NA,0,hor,100,1474555778.501853
NA,0,hor,18,1474555779.925466
NA,0,hor,71,1474555781.383027
NA,0,hor,58,1474555782.970571
NA,0,hor,82,1474555784.460708
NA,0,hor,57,1474555785.916339
NA,0,hor,101,1474555787.407922
NA,0,hor,118,1474555788.829270
NA,0,hor,31,1474555790.286543
NA,0,hor,83,1474555791.841358
NA,0,hor,20,1474555793.364548
NA,0,hor,34,1474555794.788848
NA,0,hor,59,1474555796.209361
NA,0,hor,84,1474555797.701389
NA,0,hor,50,1474555799.123606
NA,0,hor,49,1474555800.645104
