object,stimulus,angle,response,time
mid,101,55.50,right,1473148088.186398
high,28,19.00,left,1473148103.902308
low,78,44.00,right,1473148105.399171
low,58,34.00,right,1473148106.922867
mid,99,54.50,right,1473148108.240227
mid,61,35.50,right,1473148109.844121
high,104,57.00,right,1473148111.296236
high,9,9.50,left,1473148112.938246
mid,83,46.50,right,1473148114.282517
low,67,38.50,right,1473148115.778290
high,52,31.00,left,1473148117.439055
low,35,22.50,left,1473148118.727000
high,62,36.00,right,1473148120.249570
high,79,44.50,right,1473148121.701487
high,71,40.50,right,1473148123.085651
low,74,42.00,right,1473148124.688325
mid,53,31.50,right,1473148126.332076
mid,42,26.00,left,1473148127.963516
low,1,5.50,left,1473148129.334987
mid,65,37.50,right,1473148130.747419
mid,70,40.00,right,1473148132.295489
low,105,57.50,right,1473148133.705886
high,86,48.00,right,1473148135.308430
low,73,41.50,right,1473148137.033964
mid,44,27.00,left,1473148138.652973
low,49,29.50,left,1473148139.832028
high,27,18.50,left,1473148141.257149
low,93,51.50,right,1473148142.819932
high,61,35.50,right,1473148144.420994
mid,79,44.50,right,1473148145.750185
low,72,41.00,right,1473148147.450641
low,69,39.50,right,1473148148.849297
high,101,55.50,right,1473148150.604449
mid,88,49.00,right,1473148152.140521
mid,62,36.00,left,1473148153.485256
high,57,33.50,left,1473148154.870333
mid,84,47.00,right,1473148156.571538
low,53,31.50,left,1473148158.053200
mid,81,45.50,right,1473148159.518694
low,30,20.00,left,1473148161.052496
high,14,12.00,left,1473148162.395183
high,11,10.50,left,1473148163.982528
low,18,14.00,left,1473148165.544300
high,43,26.50,left,1473148167.188667
mid,78,44.00,right,1473148168.667888
high,1,5.50,left,1473148170.024728
low,31,20.50,left,1473148171.518442
mid,66,38.00,right,1473148173.204834
high,53,31.50,left,1473148174.561999
high,89,49.50,right,1473148176.110382
high,112,61.00,right,1473148177.535563
high,93,51.50,right,1473148178.989996
low,33,21.50,left,1473148180.606589
mid,55,32.50,left,1473148181.935883
low,103,56.50,right,1473148183.442801
low,108,59.00,right,1473148185.033906
low,23,16.50,left,1473148186.499447
mid,95,52.50,right,1473148187.954705
mid,117,63.50,right,1473148189.421599
mid,74,42.00,right,1473148191.150057
high,113,61.50,right,1473148192.464774
high,29,19.50,left,1473148194.069192
low,32,21.00,left,1473148195.508313
high,6,8.00,left,1473148197.015295
low,36,23.00,right,1473148198.589121
low,26,18.00,left,1473148200.096853
mid,38,24.00,left,1473148201.549035
low,104,57.00,right,1473148202.850554
mid,6,8.00,left,1473148204.316968
high,46,28.00,left,1473148205.743436
mid,80,45.00,right,1473148207.347745
mid,112,61.00,right,1473148208.867822
high,30,20.00,left,1473148210.266545
mid,67,38.50,right,1473148211.718341
low,114,62.00,right,1473148213.365347
high,82,46.00,right,1473148214.709888
high,39,24.50,left,1473148216.217169
mid,32,21.00,left,1473148217.712976
high,51,30.50,left,1473148219.371984
low,27,18.50,left,1473148220.825256
low,56,33.00,right,1473148222.265846
mid,102,56.00,right,1473148223.951915
mid,100,55.00,right,1473148225.158667
low,107,58.50,right,1473148226.654780
high,80,45.00,left,1473148228.506683
mid,104,57.00,right,1473148229.862683
high,20,15.00,left,1473148231.441219
low,94,52.00,right,1473148232.825254
mid,72,41.00,right,1473148234.523475
mid,48,29.00,left,1473148236.253375
high,0,5.00,left,1473148237.514777
mid,108,59.00,right,1473148239.078253
low,98,54.00,right,1473148240.585390
low,44,27.00,left,1473148242.189557
high,49,29.50,right,1473148244.067129
low,61,35.50,left,1473148245.765982
high,78,44.00,right,1473148246.862572
low,68,39.00,NA,0.000000
mid,26,18.00,right,1473148249.219759
high,13,11.50,left,1473148251.303579
mid,51,30.50,left,1473148252.646813
high,97,53.50,right,1473148254.125102
high,99,54.50,right,1473148255.509035
low,109,59.50,right,1473148256.897303
low,102,56.00,right,1473148258.489032
mid,105,57.50,right,1473148260.023542
low,90,50.00,right,1473148261.530544
mid,43,26.50,left,1473148263.024443
mid,52,31.00,left,1473148264.571468
mid,68,39.00,left,1473148265.929242
high,8,9.00,left,1473148267.478601
high,64,37.00,right,1473148269.220412
low,65,37.50,right,1473148270.685876
mid,96,53.00,right,1473148272.467907
low,42,26.00,left,1473148273.784444
low,66,38.00,left,1473148275.142413
high,19,14.50,left,1473148276.665086
mid,24,17.00,left,1473148278.203976
high,23,16.50,left,1473148279.573584
low,52,31.00,left,1473148281.629285
mid,37,23.50,left,1473148314.875552
mid,40,25.00,left,1473148316.725344
low,95,52.50,right,1473148317.794668
low,106,58.00,right,1473148319.411631
mid,93,51.50,right,1473148320.866830
high,114,62.00,right,1473148322.361519
mid,45,27.50,left,1473148323.787248
low,89,49.50,right,1473148325.197705
high,35,22.50,right,1473148326.951065
low,76,43.00,right,1473148328.267030
high,110,60.00,right,1473148329.705395
high,85,47.50,right,1473148331.212820
mid,11,10.50,left,1473148332.747932
low,48,29.00,left,1473148334.201839
high,25,17.50,left,1473148335.763780
low,96,53.00,right,1473148337.078215
mid,113,61.50,right,1473148338.654720
mid,57,33.50,right,1473148340.683315
high,36,23.00,right,1473148341.902849
high,76,43.00,right,1473148343.574115
mid,34,22.00,left,1473148345.055506
low,54,32.00,left,1473148346.289577
high,26,18.00,left,1473148348.152880
low,17,13.50,left,1473148349.425780
mid,98,54.00,right,1473148351.112348
mid,76,43.00,right,1473148352.495500
high,72,41.00,right,1473148354.099535
low,116,63.00,right,1473148355.414808
low,85,47.50,right,1473148356.949641
high,16,13.00,right,1473148358.732349
mid,0,5.00,left,1473148360.214819
low,46,28.00,left,1473148362.164742
low,10,10.00,left,1473148363.342219
mid,39,24.50,left,1473148364.907720
high,2,6.00,left,1473148366.251610
high,59,34.50,right,1473148367.814336
low,13,11.50,left,1473148369.155463
mid,86,48.00,right,1473148370.649127
low,28,19.00,left,1473148372.308429
mid,63,36.50,right,1473148373.802458
high,55,32.50,right,1473148375.242028
high,3,6.50,left,1473148376.722084
low,21,15.50,left,1473148378.051902
high,42,26.00,right,1473148379.681809
mid,87,48.50,right,1473148381.051869
low,77,43.50,right,1473148382.490250
mid,116,63.00,right,1473148384.121731
high,74,42.00,right,1473148385.697872
mid,14,12.00,left,1473148387.246638
mid,109,59.50,right,1473148388.673941
high,7,8.50,left,1473148389.990402
high,10,10.00,left,1473148391.525705
high,83,46.50,right,1473148392.925740
low,71,40.50,left,1473148394.759994
low,82,46.00,right,1473148396.022891
mid,58,34.00,right,1473148397.723556
low,80,45.00,right,1473148399.805333
mid,64,37.00,right,1473148401.079469
high,111,60.50,right,1473148401.943822
low,12,11.00,left,1473148403.656168
high,102,56.00,right,1473148404.985375
mid,115,62.50,right,1473148406.480253
low,29,19.50,left,1473148408.084091
mid,119,64.50,right,1473148409.566894
low,63,36.50,right,1473148411.416764
high,54,32.00,right,1473148412.499889
high,69,39.50,right,1473148413.979572
mid,47,28.50,left,1473148415.666351
high,31,20.50,left,1473148417.240261
low,24,17.00,left,1473148418.737587
low,9,9.50,left,1473148420.218633
mid,4,7.00,left,1473148421.727521
mid,77,43.50,right,1473148423.220482
low,41,25.50,left,1473148424.782840
low,11,10.50,left,1473148426.264506
high,100,55.00,right,1473148427.852950
mid,46,28.00,left,1473148429.470470
mid,19,14.50,left,1473148430.840630
mid,56,33.00,right,1473148432.950408
high,115,62.50,right,1473148433.991152
high,44,27.00,left,1473148435.432148
low,117,63.50,right,1473148436.842762
low,20,15.00,left,1473148438.350845
high,5,7.50,left,1473148440.049045
mid,3,6.50,left,1473148441.502385
low,25,17.50,left,1473148442.983259
high,38,24.00,right,1473148444.736790
high,21,15.50,right,1473148445.833464
low,99,54.50,right,1473148447.355821
mid,12,11.00,left,1473148449.013980
low,75,42.50,right,1473148450.918690
mid,107,58.50,right,1473148451.864518
high,56,33.00,right,1473148453.440144
low,15,12.50,left,1473148454.974945
high,108,59.00,right,1473148456.399347
mid,35,22.50,left,1473148457.976321
low,113,61.50,right,1473148459.457583
mid,71,40.50,right,1473148461.060753
mid,30,20.00,left,1473148462.621411
low,40,25.00,left,1473148464.130525
mid,33,21.50,left,1473148465.639552
high,92,51.00,right,1473148467.148207
high,4,7.00,left,1473148468.792557
high,84,47.00,right,1473148470.218069
high,91,50.50,right,1473148471.754186
low,7,8.50,left,1473148473.235551
low,5,7.50,left,1473148474.591609
mid,82,46.00,right,1473148476.140948
high,24,17.00,left,1473148477.924571
mid,21,15.50,left,1473148479.157452
high,37,23.50,right,1473148480.816483
low,101,55.50,right,1473148482.323064
mid,114,62.00,right,1473148483.667551
mid,31,20.50,left,1473148485.242742
low,4,7.00,left,1473148486.736761
high,63,36.50,right,1473148488.064344
mid,2,6.00,left,1473148489.584962
low,2,6.00,left,1473148491.118773
high,58,34.00,right,1473148492.707774
low,60,35.00,right,1473148494.424718
low,43,26.50,right,1473148528.027267
mid,29,19.50,left,1473148529.673250
low,100,55.00,right,1473148530.839033
high,96,53.00,right,1473148532.374263
high,17,13.50,left,1473148533.882361
mid,110,60.00,right,1473148535.470782
mid,16,13.00,left,1473148536.925054
high,106,58.00,right,1473148538.337154
mid,97,53.50,right,1473148539.857133
low,57,33.50,right,1473148541.435564
low,6,8.00,left,1473148543.204393
high,32,21.00,left,1473148544.683482
high,81,45.50,right,1473148545.973641
low,79,44.50,right,1473148547.427932
mid,54,32.00,left,1473148549.457691
high,77,43.50,right,1473148550.812551
low,83,46.50,right,1473148551.949682
low,51,30.50,right,1473148553.499684
high,60,35.00,right,1473148554.872043
mid,92,51.00,right,1473148556.188584
mid,90,50.00,right,1473148557.586837
high,88,49.00,right,1473148559.260307
low,19,14.50,left,1473148560.809764
mid,7,8.50,left,1473148562.234933
low,112,61.00,right,1473148563.757324
high,47,28.50,left,1473148565.319399
high,95,52.50,right,1473148566.691142
low,14,12.00,left,1473148568.239165
mid,9,9.50,left,1473148569.692430
mid,50,30.00,left,1473148571.199165
mid,103,56.50,right,1473148572.776198
low,37,23.50,left,1473148574.339349
high,12,11.00,left,1473148576.424576
high,87,48.50,right,1473148577.452547
low,86,48.00,right,1473148578.685624
mid,10,10.00,left,1473148580.317226
low,3,6.50,left,1473148581.632580
low,97,53.50,right,1473148583.058857
high,109,59.50,right,1473148584.691199
low,34,22.00,left,1473148586.337379
low,38,24.00,left,1473148587.624733
mid,49,29.50,left,1473148589.625773
high,75,42.50,right,1473148590.775830
mid,69,39.50,right,1473148592.393732
high,66,38.00,right,1473148593.696643
high,65,37.50,right,1473148595.204200
mid,91,50.50,right,1473148596.424458
mid,25,17.50,left,1473148598.138087
high,50,30.00,right,1473148599.795251
low,59,34.50,left,1473148601.426364
high,98,54.00,right,1473148602.782456
high,70,40.00,right,1473148604.608000
mid,73,41.50,right,1473148605.733938
mid,85,47.50,right,1473148607.228257
low,111,60.50,right,1473148608.640627
low,115,62.50,right,1473148610.067625
mid,60,35.00,right,1473148611.834299
low,81,45.50,left,1473148613.437473
mid,118,64.00,right,1473148614.890152
high,105,57.50,right,1473148616.152325
mid,106,58.00,right,1473148617.551052
high,94,52.00,right,1473148619.141249
low,87,48.50,right,1473148620.868692
high,117,63.50,right,1473148622.515160
mid,15,12.50,left,1473148623.968560
mid,8,9.00,left,1473148625.503348
high,107,58.50,right,1473148626.955949
mid,13,11.50,left,1473148628.435943
low,39,24.50,left,1473148630.067009
low,110,60.00,right,1473148631.550528
low,118,64.00,right,1473148633.111697
high,103,56.50,right,1473148634.550596
low,55,32.50,left,1473148636.741034
mid,89,49.50,right,1473148637.769581
low,84,47.00,right,1473148638.921656
low,91,50.50,right,1473148640.498374
mid,41,25.50,left,1473148642.075738
high,40,25.00,right,1473148643.488268
mid,36,23.00,right,1473148645.735310
high,90,50.00,right,1473148646.995589
high,18,14.00,left,1473148648.286937
low,62,36.00,left,1473148650.176897
high,119,64.50,right,1473148651.289186
mid,23,16.50,left,1473148652.659349
high,116,63.00,right,1473148654.210275
mid,111,60.50,right,1473148655.719115
low,70,40.00,left,1473148657.295491
low,50,30.00,left,1473148659.474466
mid,28,19.00,left,1473148661.202475
high,67,38.50,left,1473148661.284532
mid,20,15.00,left,1473148663.614268
mid,17,13.50,left,1473148664.930446
low,119,64.50,right,1473148666.287133
low,47,28.50,left,1473148667.904684
high,73,41.50,right,1473148669.371693
high,22,16.00,left,1473148671.112494
low,92,51.00,right,1473148672.882804
high,45,27.50,left,1473148674.046577
mid,94,52.00,right,1473148675.445236
low,64,37.00,left,1473148677.514162
low,16,13.00,left,1473148678.514794
low,22,16.00,left,1473148679.747899
mid,27,18.50,left,1473148681.626283
high,34,22.00,left,1473148683.064444
mid,75,42.50,right,1473148684.776629
mid,59,34.50,right,1473148686.338100
high,15,12.50,left,1473148687.586119
high,118,64.00,right,1473148689.147226
mid,18,14.00,left,1473148690.860118
low,45,27.50,left,1473148692.549357
high,68,39.00,right,1473148694.031212
low,88,49.00,right,1473148695.319317
mid,22,16.00,left,1473148696.717796
low,8,9.00,left,1473148698.199229
high,41,25.50,right,1473148699.625124
mid,1,5.50,left,1473148701.228882
mid,5,7.50,left,1473148702.792263
high,33,21.50,left,1473148704.476983
high,48,29.00,right,1473148706.189800
low,0,5.00,left,1473148707.177570
