stimulus,angle,response,time
20,-20.00,right,1473256459.022180
73,6.50,right,1473256467.094791
55,-2.50,left,1473256468.644495
5,-27.50,left,1473256470.099679
53,-3.50,left,1473256471.498814
110,25.00,right,1473256473.157490
83,11.50,right,1473256474.719028
26,-17.00,left,1473256476.266725
71,5.50,left,1473256477.926979
112,26.00,right,1473256479.229553
33,-13.50,left,1473256480.806958
32,-14.00,left,1473256482.261176
111,25.50,right,1473256483.617868
108,24.00,right,1473256485.194081
54,-3.00,left,1473256486.827809
40,-10.00,left,1473256488.418347
103,21.50,right,1473256489.926502
50,-5.00,left,1473256491.364904
102,21.00,right,1473256492.887787
37,-11.50,left,1473256494.491148
31,-14.50,left,1473256496.038393
66,3.00,left,1473256497.546533
113,26.50,right,1473256499.177118
25,-17.50,left,1473256500.560811
16,-22.00,left,1473256502.233810
3,-28.50,left,1473256503.698401
77,8.50,right,1473256505.262844
115,27.50,right,1473256506.785389
96,18.00,right,1473256508.199536
45,-7.50,left,1473256509.969387
43,-8.50,left,1473256511.395558
100,20.00,right,1473256512.933092
12,-24.00,left,1473256514.455400
41,-9.50,left,1473256516.374640
13,-23.50,left,1473256517.512477
21,-19.50,left,1473256519.034032
39,-10.50,left,1473256520.626451
9,-25.50,left,1473256522.133859
90,15.00,right,1473256523.696957
63,1.50,right,1473256525.354676
10,-25.00,left,1473256526.753977
4,-28.00,left,1473256528.166008
86,13.00,right,1473256529.594811
56,-2.00,left,1473256531.250932
93,16.50,right,1473256532.485094
34,-13.00,left,1473256534.130044
57,-1.50,right,1473256536.144102
94,17.00,right,1473256537.105127
72,6.00,right,1473256538.585009
58,-1.00,right,1473256540.270951
47,-6.50,right,1473256541.680946
14,-23.00,left,1473256543.409765
67,3.50,right,1473256544.944317
70,5.00,right,1473256546.438880
118,29.00,right,1473256548.016954
85,12.50,right,1473256549.294082
42,-9.00,right,1473256551.022038
69,4.50,right,1473256552.227578
116,28.00,right,1473256553.858259
114,27.00,right,1473256555.201296
87,13.50,right,1473256556.722243
27,-16.50,left,1473256558.255431
29,-15.50,left,1473256559.696248
62,1.00,right,1473256561.229569
99,19.50,right,1473256562.805042
7,-26.50,left,1473256564.298292
65,2.50,right,1473256565.764189
49,-5.50,right,1473256567.203509
36,-12.00,right,1473256568.696471
76,8.00,right,1473256570.275381
89,14.50,right,1473256571.784741
24,-18.00,left,1473256573.264704
91,15.50,right,1473256574.593017
104,22.00,right,1473256576.211559
68,4.00,right,1473256577.677285
48,-6.00,right,1473256579.198929
61,0.50,right,1473256580.527020
51,-4.50,right,1473256582.173545
35,-12.50,left,1473256583.722106
98,19.00,right,1473256585.050955
119,29.50,right,1473256586.517171
107,23.50,right,1473256588.133040
2,-29.00,left,1473256589.640157
1,-29.50,left,1473256591.173973
101,20.50,right,1473256592.639350
84,12.00,right,1473256593.983222
79,9.50,right,1473256595.545023
8,-26.00,left,1473256596.943269
0,-30.00,left,1473256598.424619
18,-21.00,left,1473256599.974314
109,24.50,right,1473256601.550505
74,7.00,right,1473256603.126692
17,-21.50,left,1473256604.757991
28,-16.00,left,1473256606.101647
95,17.50,right,1473256607.527870
88,14.00,right,1473256608.940731
78,9.00,right,1473256610.339152
82,11.00,right,1473256611.697936
30,-15.00,right,1473256613.617813
75,7.50,right,1473256614.973968
92,16.00,right,1473256616.455300
106,23.00,right,1473256617.964819
38,-11.00,left,1473256619.376002
64,2.00,right,1473256621.034385
15,-22.50,left,1473256622.349733
97,18.50,right,1473256623.763487
11,-24.50,left,1473256625.203886
105,22.50,right,1473256626.726215
19,-20.50,left,1473256628.165262
60,0.00,right,1473256629.824491
52,-4.00,NA,0.000000
46,-7.00,NA,0.000000
81,10.50,right,1473256634.604874
80,10.00,right,1473256636.098525
22,-19.00,left,1473256637.742086
44,-8.00,left,1473256639.209025
6,-27.00,left,1473256640.810549
23,-18.50,left,1473256642.224201
117,28.50,right,1473256643.718019
59,-0.50,left,1473256645.418221
