object,stimulus,angle,response,time
mid,102,56.00,right,1487248037.247716
low,84,47.00,left,1487248038.745524
mid,88,49.00,right,1487248040.175041
mid,25,17.50,left,1487248041.481882
low,23,16.50,left,1487248043.061064
high,54,32.00,right,1487248044.517316
high,26,18.00,left,1487248045.919242
mid,51,30.50,left,1487248047.648802
high,11,10.50,left,1487248048.955849
high,79,44.50,right,1487248050.494378
low,7,8.50,left,1487248051.883246
low,52,31.00,left,1487248053.380408
high,97,53.50,right,1487248054.850687
mid,119,64.50,right,1487248056.321281
high,65,37.50,left,1487248057.913427
mid,37,23.50,left,1487248059.532866
low,69,39.50,left,1487248061.166297
low,101,55.50,right,1487248062.486804
high,20,15.00,left,1487248064.079604
mid,47,28.50,right,1487248065.643969
low,108,59.00,right,1487248067.169625
mid,72,41.00,right,1487248068.598432
high,62,36.00,right,1487248070.136950
low,8,9.00,left,1487248071.552342
high,84,47.00,right,1487248072.954573
low,42,26.00,left,1487248074.478256
high,27,18.50,left,1487248076.003085
low,82,46.00,right,1487248077.637300
high,112,61.00,right,1487248079.134613
mid,4,7.00,left,1487248080.563558
low,87,48.50,right,1487248082.088088
mid,75,42.50,right,1487248083.639262
mid,78,44.00,right,1487248085.150303
high,114,62.00,right,1487248086.688583
low,4,7.00,left,1487248088.308148
mid,61,35.50,right,1487248089.859508
high,76,43.00,right,1487248091.356758
mid,21,15.50,left,1487248092.921745
high,44,27.00,right,1487248094.282979
low,25,17.50,left,1487248095.917087
low,47,28.50,left,1487248097.455220
high,24,17.00,left,1487248098.979927
low,70,40.00,right,1487248100.477302
low,17,13.50,left,1487248101.838949
high,89,49.50,right,1487248103.349994
mid,80,45.00,right,1487248104.970095
mid,97,53.50,right,1487248106.413788
mid,57,33.50,right,1487248108.088506
low,27,18.50,left,1487248109.490753
low,83,46.50,right,1487248110.988484
mid,15,12.50,left,1487248112.281663
mid,64,37.00,right,1487248113.725183
mid,84,47.00,right,1487248115.318407
low,41,25.50,left,1487248116.842814
low,22,16.00,left,1487248118.462946
high,2,6.00,left,1487248119.933359
high,71,40.50,right,1487248121.349619
mid,105,57.50,right,1487248122.915370
high,50,30.00,left,1487248124.535809
high,55,32.50,right,1487248126.033444
mid,82,46.00,right,1487248127.462796
high,52,31.00,right,1487248129.029294
mid,43,26.50,right,1487248130.364902
high,9,9.50,left,1487248131.780561
mid,63,36.50,right,1487248133.346637
low,80,45.00,right,1487248134.857961
low,14,12.00,left,1487248136.478262
low,5,7.50,left,1487248137.799136
mid,87,48.50,right,1487248139.255153
high,111,60.50,right,1487248140.820274
low,110,60.00,left,1487248142.494689
high,15,12.50,left,1487248144.074322
low,9,9.50,right,1487248145.462709
high,17,13.50,left,1487248147.000812
high,64,37.00,right,1487248148.416396
high,69,39.50,right,1487248150.064228
high,90,50.00,right,1487248151.453016
mid,22,16.00,left,1487248153.072956
low,107,58.50,right,1487248154.393119
low,16,13.00,left,1487248156.013155
mid,3,6.50,left,1487248157.660788
low,30,20.00,left,1487248159.118651
mid,108,59.00,right,1487248160.669940
mid,50,30.00,left,1487248162.031528
high,51,30.50,left,1487248163.611322
low,111,60.50,right,1487248164.999956
mid,48,29.00,left,1487248166.471081
mid,95,52.50,right,1487248168.022756
low,51,30.50,left,1487248169.356988
mid,104,57.00,right,1487248170.950435
mid,41,25.50,left,1487248172.421427
high,83,46.50,right,1487248173.810246
low,106,58.00,right,1487248175.320108
high,34,22.00,left,1487248176.790729
low,37,23.50,right,1487248178.275376
high,43,26.50,right,1487248179.691182
high,0,5.00,left,1487248181.120740
mid,24,17.00,left,1487248182.727366
low,31,20.50,left,1487248184.224621
low,98,54.00,right,1487248185.681265
low,33,21.50,left,1487248187.233243
mid,70,40.00,right,1487248188.717260
high,60,35.00,left,1487248190.256073
high,25,17.50,right,1487248191.943631
low,38,24.00,left,1487248193.523244
high,91,50.50,right,1487248194.952193
mid,118,64.00,right,1487248196.490315
mid,32,21.00,left,1487248198.001966
high,86,48.00,right,1487248199.472499
low,68,39.00,left,1487248201.024402
mid,35,22.50,left,1487248202.562966
mid,59,34.50,left,1487248204.046832
high,73,41.50,right,1487248205.653569
high,36,23.00,left,1487248206.960846
mid,14,12.00,left,1487248208.499371
high,81,45.50,right,1487248209.900846
mid,109,59.50,right,1487248211.438446
low,85,47.50,right,1487248213.112965
low,61,35.50,right,1487248214.651407
low,21,15.50,left,1487248216.053137
low,90,50.00,left,1487248249.856202
high,85,47.50,right,1487248251.313413
mid,92,51.00,right,1487248252.674263
low,75,42.50,left,1487248254.281401
high,94,52.00,right,1487248255.888198
mid,116,63.00,right,1487248257.262970
mid,28,19.00,left,1487248258.719497
low,15,12.50,left,1487248260.407255
mid,113,61.50,right,1487248261.863525
low,99,54.50,right,1487248263.292828
high,63,36.50,right,1487248264.830613
high,47,28.50,left,1487248266.313890
mid,81,45.50,right,1487248267.974643
low,39,24.50,left,1487248269.500032
high,7,8.50,left,1487248271.066060
mid,110,60.00,right,1487248272.577147
high,14,12.00,left,1487248274.019713
mid,66,38.00,right,1487248275.585689
high,92,51.00,right,1487248277.178045
high,53,31.50,left,1487248278.606899
low,36,23.00,left,1487248280.063565
mid,91,50.50,right,1487248281.478762
low,89,49.50,right,1487248283.058529
low,67,38.50,right,1487248284.555521
high,109,59.50,right,1487248285.930317
high,6,8.00,left,1487248287.414756
high,68,39.00,right,1487248288.993589
low,18,14.00,left,1487248290.517859
mid,58,34.00,right,1487248292.015903
low,91,50.50,right,1487248293.499737
mid,62,36.00,right,1487248295.023095
low,55,32.50,right,1487248296.493627
mid,68,39.00,right,1487248298.005109
low,119,64.50,right,1487248299.366644
mid,11,10.50,left,1487248300.850680
high,29,19.50,right,1487248302.348496
high,102,56.00,right,1487248303.859844
low,45,27.50,left,1487248305.493445
low,35,22.50,left,1487248306.894817
high,67,38.50,right,1487248308.351056
high,57,33.50,right,1487248309.889730
mid,69,39.50,right,1487248311.496192
mid,114,62.00,right,1487248313.008077
high,104,57.00,right,1487248314.519254
mid,111,60.50,right,1487248316.029126
low,71,40.50,right,1487248317.473183
low,6,8.00,left,1487248319.133309
mid,107,58.50,right,1487248320.617522
high,106,58.00,right,1487248322.114719
mid,40,25.00,left,1487248323.693317
low,102,56.00,right,1487248325.135363
high,56,33.00,left,1487248326.590216
low,46,28.00,right,1487248328.101604
mid,44,27.00,left,1487248329.530741
low,3,6.50,left,1487248330.987761
high,10,10.00,left,1487248332.526542
low,26,18.00,left,1487248334.010910
mid,67,38.50,right,1487248335.603454
mid,18,14.00,left,1487248336.991487
high,35,22.50,left,1487248338.597949
low,40,25.00,left,1487248340.217968
mid,112,61.00,right,1487248341.674536
mid,101,55.50,right,1487248343.375776
high,4,7.00,left,1487248344.778483
mid,117,63.50,right,1487248346.317099
mid,34,22.00,left,1487248347.868869
high,45,27.50,left,1487248349.475083
low,95,52.50,right,1487248350.837814
high,21,15.50,left,1487248352.172390
low,78,44.00,left,1487248353.738647
low,88,49.00,left,1487248355.169100
high,28,19.00,left,1487248356.666863
mid,76,43.00,right,1487248358.000879
low,92,51.00,right,1487248359.606906
high,33,21.50,left,1487248361.104850
low,29,19.50,left,1487248362.575216
low,77,43.50,right,1487248364.167962
high,42,26.00,left,1487248365.461039
high,12,11.00,left,1487248367.271812
mid,106,58.00,right,1487248368.483744
mid,8,9.00,left,1487248369.884153
high,30,20.00,right,1487248371.435923
mid,89,49.50,right,1487248372.973444
low,112,61.00,right,1487248374.579442
high,118,64.00,right,1487248375.926822
high,98,54.00,right,1487248377.507235
low,28,19.00,left,1487248379.044379
low,115,62.50,right,1487248380.595859
mid,29,19.50,left,1487248382.012320
mid,13,11.50,left,1487248383.550814
high,113,61.50,right,1487248384.993517
low,2,6.00,left,1487248386.463557
high,101,55.50,right,1487248388.015537
mid,71,40.50,left,1487248389.445425
low,109,59.50,left,1487248391.066424
mid,93,51.50,right,1487248392.495584
high,16,13.00,left,1487248393.939114
mid,85,47.50,right,1487248395.450556
low,11,10.50,left,1487248396.907548
low,20,15.00,left,1487248398.404923
high,72,41.00,right,1487248399.998100
mid,77,43.50,right,1487248401.427257
low,117,63.50,right,1487248402.818655
mid,53,31.50,right,1487248404.575409
mid,10,10.00,left,1487248406.005028
low,13,11.50,left,1487248407.420490
high,103,56.50,right,1487248409.122288
high,38,24.00,left,1487248410.293274
mid,79,44.50,right,1487248411.886051
mid,99,54.50,right,1487248413.396191
high,18,14.00,left,1487248415.002500
low,54,32.00,right,1487248416.390382
low,60,35.00,right,1487248417.914382
high,40,25.00,left,1487248419.425974
mid,36,23.00,right,1487248420.787178
low,93,51.50,right,1487248422.339431
mid,6,8.00,left,1487248423.918822
low,86,48.00,right,1487248425.280724
high,70,40.00,left,1487248426.831942
high,96,53.00,right,1487248428.451541
high,108,59.00,right,1487248462.103812
low,113,61.50,right,1487248463.642058
high,107,58.50,right,1487248465.017299
mid,98,54.00,right,1487248466.568544
mid,45,27.50,right,1487248468.038436
low,12,11.00,left,1487248469.563119
high,31,20.50,left,1487248471.223570
high,48,29.00,right,1487248472.666288
low,53,31.50,left,1487248474.178314
mid,60,35.00,left,1487248475.594130
mid,39,24.50,left,1487248477.106161
low,49,29.50,left,1487248478.467703
low,74,42.00,right,1487248480.019893
low,59,34.50,right,1487248481.436086
high,61,35.50,right,1487248482.974565
high,3,6.50,left,1487248484.334847
mid,33,21.50,left,1487248485.872482
low,114,62.00,right,1487248487.274154
high,23,16.50,left,1487248488.799097
mid,56,33.00,right,1487248490.419065
low,76,43.00,right,1487248492.025181
high,39,24.50,left,1487248493.549794
mid,94,52.00,right,1487248495.101343
mid,54,32.00,left,1487248496.639195
mid,100,55.00,right,1487248498.122379
low,66,38.00,right,1487248499.688021
high,41,25.50,left,1487248501.116490
mid,1,5.50,left,1487248502.586223
high,32,21.00,left,1487248504.206281
high,58,34.00,left,1487248505.525383
low,62,36.00,right,1487248507.145604
mid,96,53.00,right,1487248508.508342
mid,0,5.00,left,1487248510.019192
low,44,27.00,left,1487248511.598336
low,73,41.50,right,1487248512.932875
high,80,45.00,right,1487248514.431076
high,5,7.50,left,1487248515.792728
low,43,26.50,right,1487248517.303166
low,79,44.50,right,1487248518.910309
low,103,56.50,right,1487248520.502663
high,119,64.50,right,1487248521.999764
high,77,43.50,right,1487248523.414923
mid,23,16.50,right,1487248525.075893
mid,103,56.50,right,1487248526.436920
high,49,29.50,left,1487248527.825321
low,65,37.50,right,1487248529.390193
mid,7,8.50,right,1487248531.010332
mid,2,6.00,left,1487248532.480755
high,95,52.50,right,1487248533.895651
high,13,11.50,left,1487248535.283349
mid,65,37.50,right,1487248536.793992
high,59,34.50,left,1487248538.387140
mid,19,14.50,right,1487248539.993663
mid,26,18.00,left,1487248541.532075
mid,9,9.50,right,1487248542.975700
low,34,22.00,left,1487248544.514101
low,19,14.50,left,1487248545.916374
high,1,5.50,left,1487248547.373460
low,50,30.00,left,1487248548.843124
low,104,57.00,right,1487248550.340316
mid,17,13.50,left,1487248551.851308
high,88,49.00,right,1487248553.348683
high,75,42.50,right,1487248554.927518
mid,42,26.00,left,1487248556.438552
high,100,55.00,right,1487248557.908650
low,0,5.00,left,1487248559.378785
