object,obj.idx,table,tab.idx,time
high,78,hor,60,1472806447.592856
low,106,hor,60,1472806449.047527
mid,95,hor,60,1472806450.535022
low,0,hor,60,1472806452.094232
high,83,hor,60,1472806453.651031
high,3,hor,60,1472806455.076093
low,38,hor,60,1472806456.467128
mid,77,hor,60,1472806458.021768
low,14,hor,60,1472806459.444443
mid,29,hor,60,1472806461.033845
high,38,hor,60,1472806462.524656
mid,34,hor,60,1472806463.981508
low,52,hor,60,1472806465.538385
high,35,hor,60,1472806467.027099
low,63,hor,60,1472806468.487631
low,5,hor,60,1472806469.910938
mid,55,hor,60,1472806471.364617
mid,5,hor,60,1472806472.823295
high,45,hor,60,1472806474.247564
low,32,hor,60,1472806475.836168
mid,1,hor,60,1472806477.357946
mid,8,hor,60,1472806478.882254
high,80,hor,60,1472806480.472524
high,6,hor,60,1472806481.960122
mid,88,hor,60,1472806483.450505
high,76,hor,60,1472806485.040669
low,83,hor,60,1472806486.661709
high,30,hor,60,1472806488.150706
high,49,hor,60,1472806489.672325
low,115,hor,60,1472806491.096103
mid,21,hor,60,1472806492.620817
high,34,hor,60,1472806494.074453
mid,80,hor,60,1472806495.531389
low,1,hor,60,1472806497.117206
low,99,hor,60,1472806498.572911
mid,109,hor,60,1472806500.092771
high,104,hor,60,1472806501.520558
mid,110,hor,60,1472806503.008536
mid,36,hor,60,1472806504.529859
low,62,hor,60,1472806505.957866
mid,79,hor,60,1472806507.385989
high,10,hor,60,1472806508.874259
high,85,hor,60,1472806510.363329
low,111,hor,60,1472806511.919067
mid,63,hor,60,1472806513.513099
low,86,hor,60,1472806514.969165
high,16,hor,60,1472806516.554680
low,82,hor,60,1472806518.104246
mid,66,hor,60,1472806519.527829
high,67,hor,60,1472806521.087783
low,67,hor,60,1472806522.542860
low,61,hor,60,1472806523.998179
high,32,hor,60,1472806525.456596
mid,51,hor,60,1472806526.948484
low,44,hor,60,1472806528.369709
high,117,hor,60,1472806529.895592
mid,65,hor,60,1472806531.452907
mid,86,hor,60,1472806532.942692
low,4,hor,60,1472806534.496679
high,28,hor,60,1472806536.088444
high,82,hor,60,1472806537.643582
low,9,hor,60,1472806539.068288
high,26,hor,60,1472806540.689248
mid,69,hor,60,1472806542.250419
low,22,hor,60,1472806543.738224
mid,71,hor,60,1472806545.260865
high,4,hor,60,1472806546.722905
low,27,hor,60,1472806548.278207
high,47,hor,60,1472806549.867209
mid,50,hor,60,1472806551.393242
mid,38,hor,60,1472806552.881949
low,74,hor,60,1472806554.335754
mid,10,hor,60,1472806555.859793
mid,111,hor,60,1472806557.449046
low,73,hor,60,1472806558.939891
low,112,hor,60,1472806560.527473
high,110,hor,60,1472806562.053901
mid,72,hor,60,1472806563.545011
low,97,hor,60,1472806564.967738
mid,17,hor,60,1472806566.392504
high,63,hor,60,1472806567.949227
high,74,hor,60,1472806569.375961
high,51,hor,60,1472806570.896337
low,76,hor,60,1472806572.389323
mid,7,hor,60,1472806573.809971
high,42,hor,60,1472806575.400640
low,58,hor,60,1472806576.888837
high,66,hor,60,1472806578.479630
mid,0,hor,60,1472806579.970354
mid,26,hor,60,1472806581.394064
low,70,hor,60,1472806582.982610
mid,82,hor,60,1472806584.442478
low,10,hor,60,1472806586.030489
high,109,hor,60,1472806587.455587
high,11,hor,60,1472806588.979039
low,96,hor,60,1472806590.368397
low,13,hor,60,1472806591.892576
mid,114,hor,60,1472806593.449368
high,31,hor,60,1472806594.903171
high,40,hor,60,1472806596.456846
high,93,hor,60,1472806598.011329
low,15,hor,60,1472806599.601348
mid,85,hor,60,1472806601.061041
low,60,hor,60,1472806602.518479
high,53,hor,60,1472806604.042124
low,114,hor,60,1472806605.499427
mid,74,hor,60,1472806607.056992
mid,37,hor,60,1472806608.544250
mid,33,hor,60,1472806610.099210
low,56,hor,60,1472806611.688325
mid,53,hor,60,1472806613.148170
mid,25,hor,60,1472806614.705488
high,65,hor,60,1472806616.324917
low,78,hor,60,1472806617.883167
high,14,hor,60,1472806619.340590
low,90,hor,60,1472806620.930535
high,72,hor,60,1472806622.452945
low,110,hor,60,1472806623.877833
mid,41,hor,60,1472806625.434772
high,2,hor,60,1472806626.991831
mid,3,hor,60,1472806660.776215
mid,52,hor,60,1472806662.304144
high,27,hor,60,1472806663.859209
low,94,hor,60,1472806665.281216
mid,106,hor,60,1472806666.802723
mid,92,hor,60,1472806668.328088
high,118,hor,60,1472806669.918655
high,55,hor,60,1472806671.374506
high,19,hor,60,1472806672.936260
low,89,hor,60,1472806674.392058
low,88,hor,60,1472806675.883950
low,24,hor,60,1472806677.472598
low,29,hor,60,1472806679.025872
mid,62,hor,60,1472806680.449626
low,98,hor,60,1472806682.038641
high,111,hor,60,1472806683.528399
high,64,hor,60,1472806685.054335
high,113,hor,60,1472806686.545576
high,24,hor,60,1472806688.130849
low,40,hor,60,1472806689.584269
mid,81,hor,60,1472806691.109290
low,85,hor,60,1472806692.564618
mid,64,hor,60,1472806694.091100
mid,24,hor,60,1472806695.644589
low,11,hor,60,1472806697.135622
high,107,hor,60,1472806698.625396
high,73,hor,60,1472806700.047454
low,92,hor,60,1472806701.533533
mid,30,hor,60,1472806703.122072
high,48,hor,60,1472806704.676130
low,102,hor,60,1472806706.098558
mid,68,hor,60,1472806707.587228
high,106,hor,60,1472806709.044752
mid,76,hor,60,1472806710.598396
mid,15,hor,60,1472806712.120752
low,68,hor,60,1472806713.509471
low,116,hor,60,1472806715.027921
mid,83,hor,60,1472806716.452339
low,69,hor,60,1472806717.911778
high,54,hor,60,1472806719.499971
mid,57,hor,60,1472806720.925687
high,12,hor,60,1472806722.513813
low,35,hor,60,1472806724.002705
mid,59,hor,60,1472806725.492893
mid,43,hor,60,1472806726.914816
high,95,hor,60,1472806728.340852
high,44,hor,60,1472806729.825319
low,42,hor,60,1472806731.315423
mid,119,hor,60,1472806732.806586
mid,87,hor,60,1472806734.232988
mid,102,hor,60,1472806735.691323
low,53,hor,60,1472806737.178470
high,52,hor,60,1472806738.599554
low,21,hor,60,1472806740.185987
low,108,hor,60,1472806741.673258
mid,90,hor,60,1472806743.131571
high,89,hor,60,1472806744.557213
