object,stimulus,angle,response,time
mid,20,15.00,right,1473237344.267803
low,13,11.50,left,1473237412.149832
mid,32,21.00,left,1473237413.616574
mid,46,28.00,right,1473237415.219657
high,101,55.50,right,1473237416.685946
high,65,37.50,right,1473237418.275825
mid,85,47.50,right,1473237419.702563
high,21,15.50,right,1473237421.238731
low,76,43.00,right,1473237422.788076
high,85,47.50,right,1473237424.542521
low,11,10.50,left,1473237425.762630
low,27,18.50,left,1473237427.188835
mid,44,27.00,left,1473237428.874965
mid,11,10.50,left,1473237430.300500
low,67,38.50,left,1473237431.726214
high,109,59.50,right,1473237433.330930
mid,112,61.00,right,1473237434.838824
low,34,22.00,left,1473237436.155312
mid,36,23.00,left,1473237437.799433
high,52,31.00,left,1473237439.251414
high,29,19.50,left,1473237440.758494
low,14,12.00,left,1473237442.292791
high,40,25.00,left,1473237443.800168
low,3,6.50,right,1473237445.102429
mid,15,12.50,left,1473237446.512737
mid,10,10.00,left,1473237448.074867
high,105,57.50,right,1473237449.650344
mid,39,24.50,right,1473237451.322809
low,79,44.50,right,1473237452.719819
low,84,47.00,right,1473237454.240942
low,75,42.50,right,1473237455.803438
mid,66,38.00,left,1473237457.297097
high,62,36.00,left,1473237458.844135
high,111,60.50,right,1473237460.282482
high,73,41.50,right,1473237461.860139
low,71,40.50,right,1473237463.518853
mid,75,42.50,right,1473237464.984343
low,106,58.00,right,1473237466.533387
high,117,63.50,right,1473237467.862177
low,23,16.50,left,1473237469.452468
high,116,63.00,right,1473237470.851151
high,28,19.00,left,1473237472.522186
mid,0,5.00,left,1473237474.138596
mid,38,24.00,left,1473237475.646809
mid,110,60.00,right,1473237477.059487
low,56,33.00,left,1473237478.415419
low,36,23.00,left,1473237479.978955
high,87,48.50,right,1473237481.649577
low,86,48.00,right,1473237483.198769
low,73,41.50,left,1473237484.528187
mid,52,31.00,left,1473237486.063112
low,38,24.00,left,1473237487.584217
mid,58,34.00,right,1473237489.173995
low,52,31.00,left,1473237490.640073
high,55,32.50,left,1473237492.203757
high,53,31.50,right,1473237493.574675
mid,34,22.00,left,1473237495.399659
high,26,18.00,left,1473237496.511840
mid,81,45.50,right,1473237498.021335
high,22,16.00,right,1473237499.612750
high,39,24.50,left,1473237501.066090
mid,62,36.00,left,1473237503.082732
low,64,37.00,left,1473237504.043564
low,99,54.50,right,1473237505.619779
