object,stimulus,angle,response,time
mid,14,12.00,left,1479116372.498513
high,66,38.00,right,1479116373.791842
mid,115,62.50,right,1479116375.262739
low,24,17.00,left,1479116376.773210
low,102,56.00,right,1479116378.297177
mid,88,49.00,left,1479116380.052495
mid,119,64.50,right,1479116381.291345
low,83,46.50,right,1479116382.816141
high,60,35.00,left,1479116384.353535
high,77,43.50,left,1479116385.850370
low,63,36.50,left,1479116387.266430
high,0,5.00,left,1479116388.600384
low,118,64.00,right,1479116390.097699
low,67,38.50,right,1479116391.702943
low,2,6.00,left,1479116393.240444
mid,40,25.00,right,1479116394.573745
mid,84,47.00,right,1479116396.194618
high,73,41.50,left,1479116397.733107
mid,111,60.50,right,1479116399.217123
low,1,5.50,left,1479116400.782602
high,104,57.00,right,1479116402.075839
high,70,40.00,right,1479116403.695610
mid,118,64.00,right,1479116405.179643
high,72,41.00,right,1479116406.798961
high,64,37.00,right,1479116408.377692
low,80,45.00,right,1479116410.146764
mid,52,31.00,left,1479116411.413182
high,82,46.00,right,1479116412.992021
mid,39,24.50,left,1479116414.353299
low,74,42.00,right,1479116415.741662
mid,63,36.50,right,1479116417.374171
low,31,20.50,left,1479116418.884242
mid,108,59.00,right,1479116420.421823
high,2,6.00,left,1479116421.946921
high,118,64.00,right,1479116423.485648
low,26,18.00,left,1479116424.982836
high,88,49.00,right,1479116426.575544
mid,62,36.00,right,1479116428.331558
low,43,26.50,left,1479116429.678543
low,86,48.00,left,1479116431.271274
low,27,18.50,left,1479116432.618605
mid,59,34.50,right,1479116434.197928
mid,12,11.00,left,1479116435.559110
mid,91,50.50,right,1479116436.892551
low,53,31.50,left,1479116438.362795
high,12,11.00,right,1479116439.778050
high,37,23.50,left,1479116441.601782
high,41,25.50,left,1479116443.031161
high,67,38.50,left,1479116444.473954
low,79,44.50,right,1479116445.890112
high,54,32.00,right,1479116447.564920
mid,101,55.50,right,1479116449.294036
high,61,35.50,right,1479116450.668526
low,73,41.50,left,1479116452.206574
mid,45,27.50,left,1479116453.636167
low,18,14.00,left,1479116455.038209
mid,93,51.50,right,1479116456.616059
mid,50,30.00,left,1479116458.004428
low,117,63.50,right,1479116459.432846
high,43,26.50,left,1479116461.052974
low,104,57.00,right,1479116462.359517
mid,29,19.50,left,1479116463.829217
low,90,50.00,right,1479116465.353124
mid,51,30.50,left,1479116466.741781
low,48,29.00,left,1479116468.252751
high,63,36.50,right,1479116469.805460
high,18,14.00,left,1479116471.261015
low,8,9.00,left,1479116472.717072
high,80,45.00,right,1479116474.323533
mid,57,33.50,left,1479116475.738834
high,93,51.50,right,1479116477.195463
mid,69,39.50,left,1479116478.719478
low,15,12.50,left,1479116480.121473
mid,110,60.00,right,1479116481.522687
high,62,36.00,left,1479116482.938034
high,89,49.50,right,1479116484.368890
low,46,28.00,left,1479116486.003036
mid,98,54.00,right,1479116487.676773
high,38,24.00,left,1479116489.159479
low,10,10.00,left,1479116490.561815
mid,11,10.50,left,1479116492.181633
mid,71,40.50,right,1479116493.855739
low,40,25.00,left,1479116495.162539
high,46,28.00,left,1479116496.891588
high,85,47.50,right,1479116498.143407
high,49,29.50,left,1479116499.477611
high,45,27.50,left,1479116500.934816
low,41,25.50,left,1479116502.485781
low,33,21.50,left,1479116503.970111
high,33,21.50,right,1479116505.399733
low,77,43.50,left,1479116507.046398
mid,23,16.50,left,1479116508.583655
low,112,61.00,left,1479116510.202579
mid,18,14.00,left,1479116511.684410
mid,83,46.50,right,1479116513.276277
mid,66,38.00,right,1479116514.800366
mid,54,32.00,right,1479116516.228927
high,94,52.00,right,1479116517.779826
high,114,62.00,right,1479116519.358929
high,75,42.50,right,1479116520.691564
high,9,9.50,left,1479116522.174578
low,108,59.00,right,1479116523.685839
low,98,54.00,right,1479116525.223734
mid,74,42.00,right,1479116526.734540
low,97,53.50,left,1479116528.163881
low,103,56.50,right,1479116529.783849
mid,105,57.50,right,1479116531.485044
mid,53,31.50,left,1479116533.077123
high,90,50.00,right,1479116534.424857
high,99,54.50,right,1479116535.812942
low,55,32.50,left,1479116537.363187
mid,73,41.50,left,1479116539.037469
mid,48,29.00,left,1479116540.371763
low,23,16.50,left,1479116541.923163
high,23,16.50,right,1479116543.528889
low,59,34.50,left,1479116544.971310
high,96,53.00,right,1479116546.400951
low,32,21.00,left,1479116547.788629
mid,10,10.00,left,1479116549.774249
mid,113,61.50,right,1479116550.999827
mid,90,50.00,right,1479116584.587400
high,35,22.50,left,1479116585.962411
mid,46,28.00,right,1479116587.376624
high,92,51.00,right,1479116588.955542
high,7,8.50,left,1479116590.479246
