object,stimulus,angle,response,time
mid,2,6.00,left,1487232414.448987
mid,25,17.50,left,1487232415.754775
low,41,25.50,left,1487232417.225088
high,2,6.00,left,1487232418.803515
low,26,18.00,left,1487232420.313617
high,94,52.00,left,1487232421.945937
high,112,61.00,left,1487232423.511396
low,72,41.00,left,1487232425.131789
mid,0,5.00,left,1487232426.546469
mid,17,13.50,left,1487232427.947742
high,28,19.00,left,1487232429.417543
low,49,29.50,left,1487232430.995246
low,24,17.00,left,1487232432.723619
high,42,26.00,left,1487232434.180043
mid,48,29.00,left,1487232435.555064
low,96,53.00,right,1487232437.052173
mid,111,60.50,right,1487232438.631377
high,39,24.50,left,1487232439.979183
high,109,59.50,right,1487232441.422772
mid,109,59.50,left,1487232442.948090
low,47,28.50,left,1487232444.580988
low,51,30.50,left,1487232446.241939
mid,58,34.00,left,1487232447.698478
high,61,35.50,left,1487232449.086906
high,40,25.00,left,1487232450.610892
mid,107,58.50,right,1487232452.026443
high,89,49.50,right,1487232453.632417
low,8,9.00,left,1487232455.184053
high,45,27.50,left,1487232456.817614
mid,85,47.50,right,1487232458.519661
mid,87,48.50,right,1487232459.935243
high,16,13.00,left,1487232461.294762
low,92,51.00,right,1487232462.832330
low,18,14.00,left,1487232464.356518
mid,54,32.00,left,1487232466.030907
low,67,38.50,left,1487232467.487997
low,52,31.00,left,1487232468.903561
low,29,19.50,left,1487232470.414604
mid,53,31.50,right,1487232471.939037
high,99,54.50,right,1487232473.394085
mid,14,12.00,left,1487232474.932457
high,96,53.00,right,1487232476.279864
high,87,48.50,right,1487232477.872208
mid,55,32.50,left,1487232479.260715
low,65,37.50,left,1487232480.744510
high,33,21.50,left,1487232482.269106
low,60,35.00,left,1487232483.766835
mid,69,39.50,right,1487232485.304816
mid,45,27.50,left,1487232486.774830
high,98,54.00,right,1487232488.285607
mid,77,43.50,right,1487232489.946721
mid,102,56.00,right,1487232491.430882
low,80,45.00,right,1487232493.023206
mid,62,36.00,right,1487232494.615283
high,48,29.00,left,1487232496.044261
low,119,64.50,right,1487232497.595146
high,62,36.00,right,1487232499.338132
high,59,34.50,right,1487232500.984896
low,27,18.50,left,1487232501.978924
low,115,62.50,right,1487232503.531289
high,72,41.00,right,1487232505.082478
high,56,33.00,left,1487232506.987784
mid,71,40.50,right,1487232508.212500
low,88,49.00,right,1487232509.531730
mid,78,44.00,right,1487232511.110637
low,30,20.00,left,1487232512.567535
high,38,24.00,left,1487232514.037706
low,62,36.00,right,1487232515.630393
low,66,38.00,right,1487232517.046279
high,36,23.00,left,1487232518.625967
mid,27,18.50,left,1487232520.164226
mid,35,22.50,left,1487232521.552054
low,3,6.50,left,1487232523.145159
high,115,62.50,right,1487232524.533817
low,45,27.50,left,1487232526.045721
mid,91,50.50,right,1487232527.557072
mid,7,8.50,left,1487232529.095157
low,28,19.00,left,1487232530.578822
mid,73,41.50,right,1487232532.144826
high,101,55.50,right,1487232533.764745
high,108,59.00,right,1487232535.235606
low,22,16.00,left,1487232536.786774
high,102,56.00,right,1487232538.447250
mid,26,18.00,left,1487232539.712303
low,53,31.50,left,1487232541.141934
high,44,27.00,left,1487232542.666540
mid,95,52.50,right,1487232543.973309
high,1,5.50,left,1487232545.497258
mid,24,17.00,left,1487232546.912708
mid,79,44.50,right,1487232548.450949
