stimulus,angle,response,time
6,-56.50,right,1468830915.002401
103,-8.00,left,1468830924.867578
51,-34.00,left,1468830926.703242
64,-27.50,left,1468830928.063163
118,-0.50,left,1468830929.474906
8,-55.50,right,1468830930.943167
34,-42.50,right,1468830932.614331
38,-40.50,right,1468830934.094666
11,-54.00,right,1468830935.506570
45,-37.00,right,1468830937.014221
10,-54.50,right,1468830938.618754
97,-11.00,left,1468830940.098320
30,-44.50,left,1468830941.729836
60,-29.50,left,1468830943.153530
114,-2.50,left,1468830944.728463
66,-26.50,left,1468830946.316359
89,-15.00,left,1468830947.769527
119,0.00,left,1468830949.180917
63,-28.00,left,1468830950.812109
5,-57.00,right,1468830952.195242
58,-30.50,right,1468830953.730475
52,-33.50,left,1468830955.264990
55,-32.00,left,1468830956.704618
87,-16.00,left,1468830958.143028
22,-48.50,right,1468830959.689330
54,-32.50,left,1468830961.238564
109,-5.00,left,1468830962.733145
41,-39.00,right,1468830964.393087
94,-12.50,left,1468830965.776111
15,-52.00,right,1468830967.214261
33,-43.00,right,1468830968.668474
25,-47.00,right,1468830970.217088
105,-7.00,left,1468830971.835835
48,-35.50,left,1468830973.369913
28,-45.50,right,1468830974.918458
90,-14.50,left,1468830976.219437
2,-58.50,right,1468830977.686425
104,-7.50,left,1468830979.206910
72,-23.50,left,1468830980.810336
31,-44.00,right,1468830982.399225
101,-9.00,left,1468830983.812200
82,-18.50,left,1468830985.389277
110,-4.50,left,1468830986.885268
79,-20.00,left,1468830988.255528
113,-3.00,left,1468830989.763863
96,-11.50,left,1468830991.257586
7,-56.00,right,1468830992.887769
78,-20.50,left,1468830994.313898
53,-33.00,left,1468830995.795087
37,-41.00,right,1468830997.397169
77,-21.00,left,1468830998.784276
85,-17.00,left,1468831000.443364
47,-36.00,left,1468831002.142765
95,-12.00,left,1468831003.594850
27,-46.00,left,1468831005.183136
50,-34.50,left,1468831006.691708
24,-47.50,right,1468831008.253637
12,-53.50,right,1468831009.732097
98,-10.50,left,1468831011.212506
86,-16.50,left,1468831012.734034
70,-24.50,left,1468831014.284117
14,-52.50,right,1468831015.613238
106,-6.50,left,1468831017.009574
17,-51.00,right,1468831018.544178
83,-18.00,left,1468831019.954721
62,-28.50,left,1468831021.561677
99,-10.00,left,1468831022.972080
43,-38.00,right,1468831024.521533
4,-57.50,right,1468831025.960204
71,-24.00,left,1468831027.617152
3,-58.00,right,1468831029.193861
36,-41.50,right,1468831030.729565
115,-2.00,left,1468831032.044903
107,-6.00,left,1468831033.607226
93,-13.00,left,1468831035.183339
108,-5.50,left,1468831036.621060
59,-30.00,left,1468831038.209927
74,-22.50,left,1468831039.635373
88,-15.50,left,1468831041.141287
117,-1.00,left,1468831042.499523
23,-48.00,right,1468831044.020773
81,-19.00,left,1468831045.528269
91,-14.00,left,1468831047.103105
21,-49.00,right,1468831048.653624
68,-25.50,right,1468831050.326183
44,-37.50,right,1468831051.685001
1,-59.00,right,1468831053.178238
100,-9.50,left,1468831054.673127
20,-49.50,right,1468831056.111798
32,-43.50,right,1468831057.564681
76,-21.50,left,1468831058.978746
18,-50.50,left,1468831060.528847
0,-59.50,right,1468831062.158564
16,-51.50,right,1468831063.856306
67,-26.00,left,1468831065.334464
39,-40.00,right,1468831066.730564
92,-13.50,left,1468831068.281259
19,-50.00,right,1468831069.735860
80,-19.50,left,1468831071.272189
40,-39.50,left,1468831072.972127
84,-17.50,left,1468831074.260464
9,-55.00,right,1468831075.820837
35,-42.00,right,1468831077.260770
57,-31.00,left,1468831078.700112
56,-31.50,left,1468831080.249455
49,-35.00,right,1468831081.689959
13,-53.00,right,1468831083.254114
75,-22.00,left,1468831084.871002
46,-36.50,right,1468831086.461196
29,-45.00,right,1468831088.038700
42,-38.50,right,1468831089.655683
73,-23.00,left,1468831091.000818
111,-4.00,left,1468831092.495045
102,-8.50,left,1468831094.000758
61,-29.00,left,1468831095.686737
69,-25.00,left,1468831096.933212
26,-46.50,right,1468831098.427941
116,-1.50,left,1468831099.811479
65,-27.00,left,1468831101.498296
112,-3.50,left,1468831102.949053
