object,stimulus,angle,response,time
high,56,33.00,right,1472206099.664974
mid,110,60.00,right,1472206101.103485
high,91,50.50,right,1472206102.570505
high,116,63.00,right,1472206104.104318
low,44,27.00,left,1472206105.721218
mid,87,48.50,right,1472206107.201963
mid,54,32.00,left,1472206108.845786
low,90,50.00,left,1472206110.369061
low,59,34.50,left,1472206111.547961
mid,37,23.50,left,1472206113.043226
low,35,22.50,left,1472206114.619681
high,84,47.00,right,1472206116.057087
mid,101,55.50,right,1472206117.550832
low,13,11.50,left,1472206119.071042
low,40,25.00,left,1472206120.443176
mid,72,41.00,left,1472206122.265248
high,28,19.00,left,1472206123.442905
high,83,46.50,right,1472206125.375262
low,116,63.00,right,1472206126.581818
mid,84,47.00,left,1472206128.183327
low,74,42.00,left,1472206129.663941
mid,10,10.00,left,1472206131.048889
high,89,49.50,right,1472206132.637492
high,95,52.50,right,1472206133.896947
low,99,54.50,right,1472206135.543030
high,115,62.50,right,1472206137.075445
low,5,7.50,left,1472206138.475103
mid,66,38.00,left,1472206140.214302
high,81,45.50,right,1472206141.762204
mid,9,9.50,left,1472206143.007856
low,77,43.50,left,1472206144.775019
mid,58,34.00,left,1472206146.118877
high,14,12.00,left,1472206147.516804
mid,67,38.50,left,1472206149.160688
low,96,53.00,right,1472206150.710370
high,50,30.00,left,1472206152.177615
low,88,49.00,right,1472206153.904035
mid,88,49.00,right,1472206155.123838
mid,30,20.00,left,1472206156.536533
high,63,36.50,left,1472206158.262601
low,33,21.50,left,1472206159.604558
mid,82,46.00,left,1472206161.344587
high,107,58.50,right,1472206162.468495
low,45,27.50,left,1472206163.933982
mid,83,46.50,right,1472206165.590023
high,33,21.50,left,1472206166.920066
high,17,13.50,left,1472206168.495686
low,82,46.00,right,1472206170.181892
mid,25,17.50,left,1472206171.552143
mid,4,7.00,left,1472206172.963341
high,85,47.50,right,1472206174.719342
low,17,13.50,left,1472206175.952375
mid,113,61.50,right,1472206177.487536
low,108,59.00,right,1472206179.146894
high,38,24.00,left,1472206180.533566
mid,46,28.00,left,1472206182.000056
low,42,26.00,left,1472206183.508318
high,101,55.50,right,1472206184.973173
low,49,29.50,left,1472206186.467494
high,7,8.50,left,1472206188.070674
low,75,42.50,left,1472206189.891883
mid,34,22.00,left,1472206191.384802
low,37,23.50,left,1472206192.769528
high,20,15.00,left,1472206194.358283
high,66,38.00,right,1472206195.645598
high,0,5.00,left,1472206197.098310
mid,80,45.00,right,1472206198.674740
high,72,41.00,right,1472206200.471307
low,78,44.00,right,1472206201.800018
mid,65,37.50,left,1472206203.554009
mid,49,29.50,right,1472206204.939685
low,11,10.50,left,1472206206.487197
mid,1,5.50,left,1472206207.789120
mid,48,29.00,right,1472206209.528287
low,21,15.50,left,1472206210.915298
high,93,51.50,right,1472206212.422723
mid,5,7.50,left,1472206213.915954
high,103,56.50,right,1472206215.409594
