object,stimulus,angle,response,time
mid,101,55.50,right,1487577339.488409
high,89,49.50,right,1487577340.944107
high,92,51.00,right,1487577342.345984
low,106,58.00,left,1487577343.775527
low,34,22.00,left,1487577345.204856
high,48,29.00,left,1487577346.865092
mid,71,40.50,left,1487577348.470567
low,26,18.00,left,1487577349.777616
mid,108,59.00,right,1487577351.057300
low,59,34.50,left,1487577352.690334
mid,59,34.50,left,1487577354.255146
high,49,29.50,left,1487577355.725887
mid,26,18.00,left,1487577357.318118
high,38,24.00,left,1487577358.829954
low,82,46.00,right,1487577360.219367
mid,72,41.00,left,1487577361.743904
high,50,30.00,left,1487577363.322927
high,98,54.00,right,1487577364.711367
low,6,8.00,left,1487577366.276380
low,69,39.50,left,1487577367.991530
low,114,62.00,right,1487577369.270717
mid,95,52.50,right,1487577370.659477
high,76,43.00,right,1487577372.265778
mid,36,23.00,left,1487577373.818086
mid,46,28.00,left,1487577375.316523
mid,65,37.50,right,1487577377.072640
mid,75,42.50,right,1487577378.365909
high,67,38.50,right,1487577380.067271
high,4,7.00,left,1487577381.428876
mid,2,6.00,left,1487577382.859062
low,53,31.50,right,1487577384.506159
low,110,60.00,right,1487577385.962663
low,37,23.50,left,1487577387.527264
high,12,11.00,left,1487577388.998436
low,24,17.00,left,1487577390.428728
high,22,16.00,left,1487577392.035094
low,28,19.00,left,1487577393.491273
mid,60,35.00,left,1487577394.920623
low,8,9.00,left,1487577396.403018
low,71,40.50,left,1487577398.118633
high,104,57.00,right,1487577399.424817
mid,119,64.50,right,1487577400.894552
high,64,37.00,left,1487577402.337005
high,57,33.50,left,1487577403.752689
low,76,43.00,left,1487577405.358716
mid,90,50.00,right,1487577406.693127
high,35,22.50,left,1487577408.108156
mid,103,56.50,right,1487577409.578942
low,102,56.00,right,1487577410.926740
high,117,63.50,right,1487577412.371058
high,8,9.00,left,1487577414.058791
low,98,54.00,right,1487577415.419720
low,92,51.00,right,1487577416.957600
high,87,48.50,right,1487577418.549664
mid,87,48.50,right,1487577420.141809
mid,10,10.00,left,1487577421.625255
high,63,36.50,left,1487577423.176527
low,70,40.00,left,1487577424.592163
mid,41,25.50,left,1487577426.048686
mid,68,39.00,right,1487577427.587178
low,72,41.00,left,1487577429.112158
low,4,7.00,left,1487577430.663998
high,0,5.00,left,1487577432.175492
mid,42,26.00,left,1487577433.767958
high,88,49.00,right,1487577435.103146
mid,85,47.50,right,1487577436.573420
high,112,61.00,right,1487577438.084792
high,3,6.50,left,1487577439.555083
low,65,37.50,left,1487577441.134469
low,46,28.00,left,1487577442.468596
mid,52,31.00,left,1487577443.980032
mid,45,27.50,left,1487577445.355088
low,80,45.00,left,1487577446.934185
low,45,27.50,left,1487577448.309528
mid,67,38.50,left,1487577449.834297
high,31,20.50,left,1487577451.345542
mid,96,53.00,right,1487577452.856286
mid,34,22.00,left,1487577454.367424
low,14,12.00,left,1487577455.769603
low,42,26.00,left,1487577457.226405
high,119,64.50,right,1487577458.792734
mid,66,38.00,left,1487577460.235457
high,101,55.50,right,1487577461.759525
high,61,35.50,left,1487577463.243629
high,107,58.50,right,1487577464.686536
low,32,21.00,left,1487577466.156890
high,21,15.50,left,1487577467.749646
mid,31,20.50,left,1487577469.260844
high,19,14.50,left,1487577470.785224
mid,55,32.50,left,1487577472.392010
mid,92,51.00,right,1487577473.889041
low,81,45.50,right,1487577475.441735
low,86,48.00,right,1487577476.992848
high,47,28.50,left,1487577478.599338
low,63,36.50,right,1487577480.382934
mid,29,19.50,left,1487577481.594844
high,93,51.50,right,1487577483.145551
mid,110,60.00,right,1487577484.697087
high,43,26.50,left,1487577486.316519
mid,94,52.00,right,1487577487.813921
mid,99,54.50,right,1487577489.339376
high,110,60.00,right,1487577490.985839
low,113,61.50,right,1487577492.469409
mid,107,58.50,right,1487577493.924845
high,85,47.50,right,1487577495.517587
low,112,61.00,right,1487577497.028963
low,20,15.00,left,1487577498.472041
low,62,36.00,left,1487577499.860566
low,108,59.00,right,1487577501.426434
high,33,21.50,left,1487577503.018353
mid,43,26.50,left,1487577504.434453
mid,111,60.50,right,1487577505.741534
mid,105,57.50,right,1487577507.280462
high,45,27.50,right,1487577508.804361
low,43,26.50,left,1487577510.220073
high,20,15.00,left,1487577511.717309
low,15,12.50,left,1487577513.119321
