stimulus,angle,response,time
55,-2.50,left,1479115958.642405
102,21.00,right,1479115960.002729
65,2.50,left,1479115961.635269
56,-2.00,left,1479115963.132105
13,-23.50,left,1479115964.643127
46,-7.00,left,1479115966.085968
31,-14.50,left,1479115967.515030
87,13.50,right,1479115969.054191
29,-15.50,left,1479115970.620031
82,11.00,right,1479115972.063066
28,-16.00,left,1479115973.506183
99,19.50,right,1479115975.030947
5,-27.50,left,1479115976.487457
73,6.50,right,1479115978.025553
71,5.50,right,1479115979.700135
119,29.50,right,1479115981.156910
85,12.50,right,1479115982.585658
84,12.00,right,1479115984.027395
14,-23.00,left,1479115985.416776
57,-1.50,right,1479115987.064154
91,15.50,right,1479115988.588490
110,25.00,right,1479115989.977041
114,27.00,right,1479115991.474936
54,-3.00,left,1479115993.040495
20,-20.00,left,1479115994.551223
109,24.50,right,1479115996.129954
90,15.00,right,1479115997.627122
52,-4.00,left,1479115999.110218
6,-27.00,left,1479116000.634529
32,-14.00,left,1479116002.104715
116,28.00,right,1479116003.602601
51,-4.50,left,1479116005.017588
60,0.00,left,1479116006.855724
86,13.00,right,1479116008.203388
42,-9.00,left,1479116009.673251
113,26.50,right,1479116011.156393
108,24.00,right,1479116012.666773
37,-11.50,left,1479116014.258800
112,26.00,right,1479116015.701585
47,-6.50,left,1479116017.158252
53,-3.50,left,1479116018.778122
97,18.50,right,1479116020.124978
61,0.50,left,1479116021.608602
50,-5.00,left,1479116023.037166
78,9.00,right,1479116024.642175
68,4.00,left,1479116026.289169
0,-30.00,left,1479116027.772706
115,27.50,right,1479116029.079559
111,25.50,right,1479116030.603757
18,-21.00,left,1479116032.101226
64,2.00,right,1479116033.666092
72,6.00,left,1479116035.217067
4,-28.00,left,1479116036.605648
81,10.50,right,1479116038.143631
27,-16.50,left,1479116039.681553
118,29.00,right,1479116041.205481
24,-18.00,left,1479116042.797994
2,-29.00,left,1479116044.091346
106,23.00,right,1479116045.547288
103,21.50,right,1479116047.016652
94,17.00,right,1479116048.541015
34,-13.00,left,1479116050.065699
101,20.50,right,1479116051.494065
23,-18.50,left,1479116053.004922
36,-12.00,left,1479116054.461670
76,8.00,right,1479116055.931959
69,4.50,left,1479116057.387807
83,11.50,right,1479116058.980331
49,-5.50,left,1479116060.463805
63,1.50,left,1479116061.879235
16,-22.00,left,1479116063.307941
12,-24.00,left,1479116064.778162
80,10.00,right,1479116066.330583
41,-9.50,left,1479116067.787350
25,-17.50,left,1479116069.162674
79,9.50,right,1479116070.795855
45,-7.50,left,1479116072.225067
77,8.50,right,1479116073.804073
21,-19.50,left,1479116075.205272
62,1.00,left,1479116076.702732
35,-12.50,left,1479116078.077217
59,-0.50,left,1479116079.546929
7,-26.50,left,1479116080.962972
66,3.00,left,1479116082.514284
89,14.50,right,1479116084.079277
17,-21.50,left,1479116085.427401
92,16.00,right,1479116086.829311
107,23.50,right,1479116088.339578
104,22.00,right,1479116089.740285
117,28.50,left,1479116091.249940
33,-13.50,left,1479116092.814764
48,-6.00,left,1479116094.312167
15,-22.50,left,1479116095.741599
75,7.50,right,1479116097.333612
26,-17.00,left,1479116098.681020
74,7.00,right,1479116100.205199
9,-25.50,left,1479116101.538687
39,-10.50,left,1479116103.035765
30,-15.00,left,1479116104.669470
1,-29.50,left,1479116106.086042
70,5.00,left,1479116107.732663
93,16.50,right,1479116109.120034
8,-26.00,left,1479116110.631094
19,-20.50,left,1479116112.115345
98,19.00,right,1479116113.612607
88,14.00,right,1479116115.109798
40,-10.00,left,1479116116.688494
67,3.50,left,1479116118.129380
43,-8.50,left,1479116119.545657
38,-11.00,left,1479116121.003341
10,-25.00,left,1479116122.487522
105,22.50,right,1479116124.039676
95,17.50,right,1479116125.496167
58,-1.00,left,1479116127.007146
96,18.00,right,1479116128.639846
22,-19.00,left,1479116130.150394
100,20.00,right,1479116131.675209
11,-24.50,left,1479116133.212684
44,-8.00,left,1479116134.913658
3,-28.50,left,1479116136.424432
