object,stimulus,angle,response,time
mid,67,38.50,right,1471942506.217197
mid,11,10.50,left,1471942520.126815
mid,57,33.50,right,1471942521.455670
high,91,50.50,right,1471942523.005519
low,85,47.50,right,1471942524.650853
high,9,9.50,left,1471942525.925167
high,83,46.50,right,1471942527.294658
low,73,41.50,right,1471942528.870556
low,74,42.00,right,1471942530.446179
mid,15,12.50,left,1471942531.774838
high,117,63.50,right,1471942533.323654
low,91,50.50,right,1471942534.816918
mid,4,7.00,left,1471942536.379662
low,89,49.50,right,1471942537.844773
low,87,48.50,right,1471942539.380900
mid,63,36.50,right,1471942540.804025
high,63,36.50,right,1471942542.188487
mid,109,59.50,right,1471942543.778243
high,27,18.50,left,1471942545.313328
high,79,44.50,right,1471942547.040653
high,3,6.50,left,1471942548.411651
low,77,43.50,right,1471942549.781596
mid,16,13.00,left,1471942551.413320
low,3,6.50,left,1471942552.769908
high,22,16.00,left,1471942554.347511
high,39,24.50,left,1471942555.785613
mid,61,35.50,right,1471942557.333829
low,64,37.00,NA,0.000000
mid,12,11.00,left,1471942560.363146
high,65,37.50,right,1471942561.693094
low,27,18.50,left,1471942563.173695
mid,71,40.50,right,1471942564.709749
mid,5,7.50,left,1471942566.245767
low,38,24.00,left,1471942567.699838
high,81,45.50,right,1471942569.233925
low,99,54.50,right,1471942570.686879
high,75,42.50,right,1471942572.289544
mid,96,53.00,right,1471942573.826271
high,66,38.00,left,1471942575.953699
low,100,55.00,right,1471942576.913362
low,7,8.50,left,1471942578.228804
low,103,56.50,right,1471942579.666925
low,104,57.00,right,1471942581.366605
mid,95,52.50,right,1471942582.875050
high,64,37.00,left,1471942584.383594
high,100,55.00,right,1471942585.891200
mid,119,64.50,right,1471942587.480959
mid,82,46.00,left,1471942589.247796
mid,46,28.00,left,1471942590.715751
high,118,64.00,right,1471942592.004040
low,48,29.00,left,1471942593.635246
low,79,44.50,right,1471942595.073493
high,111,60.50,right,1471942596.635662
low,46,28.00,left,1471942598.075988
high,101,55.50,right,1471942599.557990
mid,20,15.00,left,1471942601.105768
mid,3,6.50,left,1471942602.614498
low,68,39.00,right,1471942604.107972
high,73,41.50,right,1471942605.587796
mid,24,17.00,left,1471942606.918138
low,47,28.50,left,1471942608.495872
mid,90,50.00,right,1471942609.921477
mid,89,49.50,right,1471942611.362602
low,69,39.50,right,1471942612.925309
mid,107,58.50,right,1471942614.404835
high,8,9.00,left,1471942616.008290
low,4,7.00,left,1471942617.461324
high,41,25.50,right,1471942618.845572
high,25,17.50,left,1471942620.312787
mid,93,51.50,right,1471942621.792667
low,23,16.50,left,1471942623.408913
high,55,32.50,left,1471942624.944554
low,58,34.00,left,1471942626.355727
mid,36,23.00,left,1471942627.864079
high,114,62.00,right,1471942629.233761
mid,42,26.00,left,1471942630.824670
low,70,40.00,left,1471942632.332573
low,75,42.50,left,1471942633.895511
high,35,22.50,left,1471942635.512485
high,17,13.50,left,1471942636.856585
mid,19,14.50,left,1471942638.350936
low,86,48.00,right,1471942640.009209
mid,115,62.50,right,1471942641.462507
high,113,61.50,right,1471942643.025073
high,43,26.50,left,1471942644.616880
low,116,63.00,left,1471942646.042894
high,93,51.50,right,1471942648.071360
mid,68,39.00,right,1471942649.346772
mid,77,43.50,right,1471942650.471005
low,6,8.00,left,1471942651.786991
low,20,15.00,left,1471942653.240270
low,63,36.50,left,1471942654.732928
mid,110,60.00,right,1471942656.171905
high,94,52.00,right,1471942657.733427
high,109,59.50,right,1471942659.280951
mid,38,24.00,left,1471942660.871093
high,46,28.00,left,1471942662.282543
mid,8,9.00,left,1471942663.790357
high,44,27.00,left,1471942665.216598
high,98,54.00,right,1471942666.807061
high,112,61.00,right,1471942668.233160
low,1,5.50,left,1471942669.809446
mid,18,14.00,left,1471942671.304146
mid,32,21.00,left,1471942672.772145
low,98,54.00,right,1471942674.251517
mid,86,48.00,right,1471942675.855471
low,118,64.00,right,1471942677.335400
low,26,18.00,left,1471942678.760459
low,43,26.50,left,1471942680.349514
mid,1,5.50,left,1471942681.981835
low,5,7.50,left,1471942683.503149
high,24,17.00,left,1471942685.188867
mid,39,24.50,right,1471942686.546938
high,99,54.50,right,1471942687.985352
low,19,14.50,left,1471942689.520573
mid,73,41.50,left,1471942690.944756
high,0,5.00,left,1471942692.493974
low,55,32.50,right,1471942693.934172
high,119,64.50,right,1471942695.540448
mid,40,25.00,right,1471942697.171459
low,84,47.00,right,1471942730.703762
mid,104,57.00,right,1471942732.048725
low,51,30.50,right,1471942733.666060
low,8,9.00,left,1471942735.064447
high,19,14.50,right,1471942736.613021
high,95,52.50,right,1471942738.079457
low,111,60.50,right,1471942739.627213
high,48,29.00,right,1471942741.230605
mid,56,33.00,right,1471942742.518792
high,50,30.00,right,1471942744.026188
mid,34,22.00,left,1471942745.341904
mid,22,16.00,left,1471942746.986797
low,57,33.50,right,1471942748.494433
high,42,26.00,right,1471942749.989953
mid,80,45.00,right,1471942751.484669
mid,105,57.50,right,1471942752.951736
low,59,34.50,left,1471942754.624508
mid,48,29.00,right,1471942755.938843
high,51,30.50,right,1471942757.514276
low,107,58.50,right,1471942759.201388
high,69,39.50,right,1471942760.721676
high,15,12.50,left,1471942762.215749
mid,29,19.50,left,1471942763.586657
low,49,29.50,left,1471942765.135215
mid,58,34.00,right,1471942766.779319
high,56,33.00,right,1471942768.177030
low,71,40.50,right,1471942769.712385
high,67,38.50,right,1471942771.262728
low,52,31.00,right,1471942772.852753
mid,45,27.50,right,1471942774.210542
high,16,13.00,left,1471942775.881861
low,34,22.00,right,1471942777.185013
mid,47,28.50,right,1471942778.678737
high,49,29.50,right,1471942780.118496
low,80,45.00,right,1471942781.569779
mid,44,27.00,right,1471942783.147080
mid,9,9.50,left,1471942784.763156
mid,52,31.00,left,1471942786.560170
low,60,35.00,left,1471942787.903586
low,76,43.00,right,1471942789.150759
high,82,46.00,right,1471942790.768519
high,1,5.50,left,1471942792.495326
mid,106,58.00,right,1471942793.893781
high,45,27.50,right,1471942795.318590
high,59,34.50,right,1471942796.730409
low,30,20.00,right,1471942798.389638
low,10,10.00,left,1471942799.760085
mid,66,38.00,left,1471942801.350982
low,35,22.50,right,1471942802.530842
mid,100,55.00,right,1471942804.026653
high,6,8.00,left,1471942805.561518
low,16,13.00,left,1471942807.233526
low,42,26.00,left,1471942808.726801
