stimulus,angle,response,time
77,8.50,right,1472134690.800099
93,16.50,right,1472134697.775392
58,-1.00,left,1472134699.214444
7,-26.50,left,1472134700.723155
116,28.00,right,1472134702.217526
99,19.50,right,1472134703.796366
39,-10.50,left,1472134705.330760
14,-23.00,left,1472134706.934439
1,-29.50,left,1472134708.443256
59,-0.50,right,1472134709.992290
46,-7.00,left,1472134711.323165
20,-20.00,left,1472134712.790211
57,-1.50,left,1472134714.517155
88,14.00,right,1472134715.845735
85,12.50,right,1472134717.243325
64,2.00,left,1472134718.915802
110,25.00,right,1472134720.284854
21,-19.50,left,1472134721.805444
100,20.00,right,1472134723.325716
15,-22.50,left,1472134724.819245
104,22.00,right,1472134726.272042
48,-6.00,left,1472134727.724989
32,-14.00,left,1472134729.247317
24,-18.00,left,1472134730.643317
54,-3.00,left,1472134732.219402
52,-4.00,left,1472134733.561057
95,17.50,right,1472134734.987743
56,-2.00,left,1472134736.468875
29,-15.50,left,1472134737.934313
63,1.50,left,1472134739.675328
102,21.00,right,1472134741.100531
73,6.50,right,1472134742.827201
50,-5.00,left,1472134744.116024
103,21.50,right,1472134745.581535
101,20.50,right,1472134747.144454
35,-12.50,left,1472134748.638572
11,-24.50,left,1472134750.133298
107,23.50,right,1472134751.697730
76,8.00,right,1472134753.273493
6,-27.00,left,1472134754.809055
60,0.00,left,1472134756.438907
69,4.50,left,1472134757.879146
26,-17.00,left,1472134759.607698
5,-27.50,left,1472134760.895906
98,19.00,right,1472134762.458218
84,12.00,right,1472134763.937134
109,24.50,right,1472134765.432824
87,13.50,right,1472134766.968192
96,18.00,right,1472134768.460361
13,-23.50,left,1472134769.980277
94,17.00,right,1472134771.719875
119,29.50,right,1472134773.117218
70,5.00,left,1472134774.542196
0,-30.00,left,1472134776.007798
25,-17.50,left,1472134777.583642
4,-28.00,left,1472134779.049439
78,9.00,right,1472134780.613482
19,-20.50,left,1472134781.983843
38,-11.00,left,1472134783.532150
67,3.50,left,1472134785.080474
106,23.00,right,1472134786.396411
30,-15.00,left,1472134787.808077
44,-8.00,left,1472134789.288394
10,-25.00,left,1472134790.893651
43,-8.50,left,1472134792.360158
113,26.50,right,1472134793.976459
79,9.50,right,1472134795.360980
12,-24.00,left,1472134796.950267
3,-28.50,left,1472134798.320661
90,15.00,right,1472134799.841025
55,-2.50,left,1472134801.444377
41,-9.50,left,1472134802.800551
105,22.50,right,1472134804.320279
27,-16.50,left,1472134805.813788
36,-12.00,left,1472134807.417383
33,-13.50,left,1472134808.842776
91,15.50,right,1472134810.335746
65,2.50,left,1472134812.089963
115,27.50,right,1472134813.336259
28,-16.00,left,1472134814.898892
17,-21.50,left,1472134816.336491
71,5.50,left,1472134817.967626
68,4.00,left,1472134819.337346
2,-29.00,left,1472134820.925936
83,11.50,left,1472134822.447779
75,7.50,left,1472134823.860443
45,-7.50,left,1472134825.368113
92,16.00,right,1472134826.889740
114,27.00,right,1472134828.438351
8,-26.00,left,1472134829.947209
82,11.00,left,1472134831.578372
22,-19.00,left,1472134833.033206
81,10.50,right,1472134834.925634
53,-3.50,left,1472134835.994306
34,-13.00,left,1472134837.625457
23,-18.50,left,1472134838.926766
31,-14.50,left,1472134840.366047
51,-4.50,left,1472134842.120601
118,29.00,right,1472134843.410248
80,10.00,right,1472134845.137164
72,6.00,right,1472134846.426839
40,-10.00,left,1472134848.001325
16,-22.00,left,1472134849.551471
86,13.00,right,1472134851.265044
111,25.50,right,1472134852.689576
89,14.50,right,1472134854.252152
112,26.00,right,1472134855.761679
117,28.50,right,1472134857.298008
108,24.00,right,1472134858.681149
66,3.00,left,1472134860.393129
74,7.00,left,1472134861.846448
37,-11.50,left,1472134863.271360
47,-6.50,left,1472134864.806299
9,-25.50,left,1472134866.381533
18,-21.00,left,1472134867.863262
97,18.50,right,1472134869.452837
42,-9.00,left,1472134870.835267
62,1.00,left,1472134872.549777
49,-5.50,left,1472134873.866649
61,0.50,right,1472134875.320625
