object,stimulus,angle,response,time
low,43,26.50,left,1478700218.787826
low,27,18.50,left,1478700220.093863
mid,109,59.50,right,1478700221.536492
high,69,39.50,right,1478700223.170824
mid,80,45.00,left,1478700224.993816
high,56,33.00,right,1478700226.231974
low,72,41.00,right,1478700227.771380
mid,119,64.50,right,1478700229.214687
low,111,60.50,left,1478700230.724064
mid,57,33.50,left,1478700232.234263
high,103,56.50,right,1478700233.784055
high,89,49.50,right,1478700235.281032
low,28,19.00,left,1478700236.628657
mid,10,10.00,left,1478700238.328748
low,109,59.50,left,1478700240.044691
mid,22,16.00,left,1478700241.392573
low,2,6.00,left,1478700242.862357
high,117,63.50,right,1478700244.277700
mid,55,32.50,left,1478700246.032428
high,73,41.50,right,1478700247.556040
low,112,61.00,right,1478700249.148798
high,111,60.50,right,1478700250.632564
high,102,56.00,right,1478700252.211728
mid,75,42.50,left,1478700253.682053
low,42,26.00,left,1478700255.218597
high,39,24.50,right,1478700256.945553
high,15,12.50,left,1478700258.224396
mid,67,38.50,left,1478700259.652859
mid,36,23.00,left,1478700261.095049
mid,35,22.50,left,1478700262.646831
low,114,62.00,right,1478700264.198085
mid,46,28.00,left,1478700265.952987
low,49,29.50,left,1478700267.409101
low,117,63.50,right,1478700269.000738
high,93,51.50,right,1478700270.552553
high,46,28.00,right,1478700272.131237
mid,8,9.00,left,1478700273.409827
mid,91,50.50,right,1478700274.796075
high,10,10.00,left,1478700276.346043
low,118,64.00,right,1478700277.734048
mid,96,53.00,right,1478700279.215997
low,20,15.00,left,1478700280.616443
low,92,51.00,right,1478700282.099107
high,68,39.00,left,1478700283.567879
mid,12,11.00,left,1478700285.009843
low,106,58.00,left,1478700286.792938
high,82,46.00,right,1478700288.153246
high,30,20.00,left,1478700289.567575
mid,105,57.50,right,1478700291.078441
mid,59,34.50,left,1478700292.602580
low,11,10.50,left,1478700294.153595
high,29,19.50,left,1478700295.936444
mid,37,23.50,left,1478700297.460232
low,36,23.00,left,1478700298.781246
high,13,11.50,right,1478700300.305603
high,86,48.00,right,1478700301.652129
mid,84,47.00,right,1478700303.122557
low,74,42.00,left,1478700304.620135
high,96,53.00,right,1478700306.225924
low,12,11.00,left,1478700307.668573
high,44,27.00,left,1478700309.273563
low,24,17.00,left,1478700310.620372
low,54,32.00,left,1478700311.982000
mid,101,55.50,right,1478700313.464211
mid,58,34.00,left,1478700314.919624
mid,19,14.50,left,1478700316.524569
high,101,55.50,right,1478700318.061589
low,55,32.50,left,1478700319.503752
high,28,19.00,left,1478700321.203704
mid,3,6.50,left,1478700322.646055
high,12,11.00,left,1478700324.510658
low,19,14.50,left,1478700325.762404
high,25,17.50,right,1478700327.313365
mid,2,6.00,left,1478700328.578042
low,76,43.00,left,1478700330.183757
mid,5,7.50,left,1478700331.531356
high,83,46.50,right,1478700333.014973
low,97,53.50,left,1478700334.837973
high,14,12.00,NA,0.000000
high,70,40.00,right,1478700336.878949
low,13,11.50,left,1478700338.810126
mid,45,27.50,right,1478700340.266143
mid,70,40.00,right,1478700341.775999
low,88,49.00,right,1478700343.381084
high,112,61.00,right,1478700344.917303
low,67,38.50,left,1478700346.754487
mid,68,39.00,left,1478700348.212122
mid,17,13.50,left,1478700349.517688
high,118,64.00,right,1478700351.095134
high,43,26.50,right,1478700353.025866
low,110,60.00,right,1478700354.590557
mid,41,25.50,left,1478700355.950510
low,56,33.00,left,1478700357.366416
mid,64,37.00,left,1478700358.876624
low,39,24.50,left,1478700360.088469
high,105,57.50,right,1478700361.543462
low,84,47.00,left,1478700363.109196
mid,26,18.00,left,1478700364.973582
low,40,25.00,left,1478700366.170850
high,99,54.50,right,1478700367.626915
high,106,58.00,right,1478700369.205920
mid,100,55.00,left,1478700371.083981
low,107,58.50,left,1478700372.227165
high,80,45.00,right,1478700373.995967
mid,29,19.50,left,1478700375.343079
mid,48,29.00,left,1478700376.868338
high,115,62.50,right,1478700378.460306
low,22,16.00,left,1478700379.753094
mid,94,52.00,right,1478700381.222700
low,16,13.00,left,1478700382.827759
mid,74,42.00,left,1478700384.417619
mid,56,33.00,left,1478700385.981343
low,95,52.50,left,1478700387.573040
low,62,36.00,left,1478700388.811481
mid,87,48.50,right,1478700390.851726
high,48,29.00,right,1478700391.954286
high,6,8.00,left,1478700393.778418
high,51,30.50,right,1478700395.139422
low,85,47.50,left,1478700396.473190
high,116,63.00,right,1478700397.807128
high,67,38.50,right,1478700431.996433
mid,82,46.00,right,1478700433.398240
high,63,36.50,right,1478700434.622903
low,90,50.00,left,1478700436.171688
low,37,23.50,left,1478700437.490533
high,55,32.50,right,1478700439.231640
mid,7,8.50,left,1478700440.577254
mid,16,13.00,left,1478700442.249362
low,31,20.50,left,1478700443.623685
high,77,43.50,right,1478700445.310952
low,18,14.00,left,1478700446.604157
mid,62,36.00,left,1478700448.346727
low,86,48.00,left,1478700449.693420
high,42,26.00,right,1478700451.448044
low,33,21.50,left,1478700452.591595
low,25,17.50,left,1478700454.021003
low,102,56.00,right,1478700455.858246
mid,77,43.50,left,1478700457.748865
high,22,16.00,right,1478700459.218158
high,92,51.00,right,1478700460.238847
mid,113,61.50,right,1478700462.008116
mid,89,49.50,right,1478700463.654274
high,18,14.00,right,1478700464.988575
mid,76,43.00,right,1478700466.390200
mid,99,54.50,right,1478700467.791612
high,88,49.00,right,1478700469.275143
high,58,34.00,right,1478700470.936299
high,94,52.00,right,1478700472.377241
low,96,53.00,left,1478700474.090798
mid,14,12.00,left,1478700475.287801
low,58,34.00,left,1478700476.742190
mid,9,9.50,left,1478700478.292137
low,3,6.50,left,1478700479.843176
high,2,6.00,left,1478700481.597741
mid,13,11.50,left,1478700483.013100
low,4,7.00,left,1478700484.484294
mid,32,21.00,left,1478700486.213047
high,65,37.50,right,1478700488.022538
low,73,41.50,left,1478700489.466196
mid,47,28.50,left,1478700490.704744
mid,115,62.50,right,1478700492.432506
low,94,52.00,right,1478700493.616191
mid,60,35.00,right,1478700495.535306
low,34,22.00,left,1478700496.814641
high,81,45.50,right,1478700498.243094
low,77,43.50,left,1478700499.752601
high,110,60.00,right,1478700501.372047
high,50,30.00,right,1478700503.087561
high,52,31.00,left,1478700504.923059
low,5,7.50,left,1478700505.834271
high,4,7.00,left,1478700507.535039
low,9,9.50,left,1478700509.059698
high,71,40.50,right,1478700510.583073
mid,79,44.50,right,1478700512.229068
low,98,54.00,left,1478700513.602592
mid,30,20.00,left,1478700514.935135
mid,51,30.50,left,1478700516.594507
high,57,33.50,right,1478700518.363354
low,89,49.50,left,1478700520.091772
mid,85,47.50,left,1478700521.234393
low,105,57.50,left,1478700522.908224
mid,52,31.00,left,1478700524.119346
low,64,37.00,left,1478700525.589465
mid,18,14.00,left,1478700527.073046
high,36,23.00,right,1478700528.678738
low,87,48.50,left,1478700530.229478
low,71,40.50,left,1478700531.630866
high,64,37.00,right,1478700533.128042
high,85,47.50,right,1478700534.639443
mid,1,5.50,left,1478700536.231961
mid,83,46.50,left,1478700537.987203
high,41,25.50,left,1478700539.403089
high,61,35.50,right,1478700540.818711
low,91,50.50,left,1478700542.315149
low,66,38.00,left,1478700543.730203
mid,78,44.00,left,1478700545.239791
low,115,62.50,left,1478700546.735629
mid,0,5.00,left,1478700548.137716
high,19,14.50,right,1478700549.974938
high,37,23.50,right,1478700551.199842
high,0,5.00,left,1478700552.737882
low,26,18.00,left,1478700554.329357
mid,23,16.50,left,1478700555.908208
mid,24,17.00,left,1478700557.146238
low,35,22.50,left,1478700558.614734
mid,92,51.00,right,1478700560.409622
low,53,31.50,left,1478700561.729374
mid,107,58.50,left,1478700563.362949
low,44,27.00,left,1478700564.560456
high,109,59.50,right,1478700566.206947
high,62,36.00,right,1478700567.839812
mid,95,52.50,right,1478700569.458952
high,45,27.50,right,1478700570.913766
mid,73,41.50,left,1478700572.451002
high,49,29.50,right,1478700573.907065
low,41,25.50,left,1478700575.594761
low,116,63.00,right,1478700577.092456
high,87,48.50,right,1478700578.535240
mid,98,54.00,left,1478700580.058859
mid,4,7.00,left,1478700581.349662
mid,116,63.00,right,1478700583.076853
mid,20,15.00,right,1478700584.708600
high,32,21.00,right,1478700586.409505
low,83,46.50,left,1478700587.756937
low,75,42.50,left,1478700588.953968
