stimulus,angle,response,time
21,-19.50,right,1471943315.041141
117,28.50,left,1471943323.369191
13,-23.50,right,1471943324.877494
1,-29.50,right,1471943326.152981
7,-26.50,right,1471943327.509246
103,21.50,left,1471943329.181621
64,2.00,right,1471943330.976912
91,15.50,left,1471943332.292227
102,21.00,left,1471943333.716736
23,-18.50,left,1471943335.168468
10,-25.00,right,1471943336.703611
100,20.00,left,1471943338.319080
20,-20.00,right,1471943339.798827
109,24.50,left,1471943341.319708
81,10.50,left,1471943342.841332
49,-5.50,right,1471943344.444597
6,-27.00,right,1471943345.774417
0,-30.00,right,1471943347.240166
72,6.00,left,1471943348.858318
84,12.00,left,1471943350.201116
22,-19.00,right,1471943351.680568
77,8.50,left,1471943353.230486
101,20.50,left,1471943354.750275
71,5.50,left,1471943356.421958
86,13.00,left,1471943357.792120
56,-2.00,left,1471943359.409556
3,-28.50,right,1471943360.847810
99,19.50,left,1471943362.397825
66,3.00,left,1471943363.849899
113,26.50,left,1471943365.356769
104,22.00,left,1471943366.824396
41,-9.50,right,1471943368.427595
47,-6.50,right,1471943369.922352
26,-17.00,right,1471943371.292910
107,23.50,left,1471943372.745297
70,5.00,left,1471943374.088695
89,14.50,left,1471943375.595613
44,-8.00,left,1471943377.049679
97,18.50,right,1471943378.542527
45,-7.50,right,1471943380.419619
15,-22.50,right,1471943381.570838
55,-2.50,right,1471943383.326355
8,-26.00,right,1471943384.465142
35,-12.50,right,1471943386.164464
38,-11.00,right,1471943387.726465
110,25.00,left,1471943389.234378
12,-24.00,right,1471943390.658107
50,-5.00,right,1471943392.330386
54,-3.00,right,1471943393.864585
61,0.50,left,1471943395.222456
36,-12.00,right,1471943396.661684
2,-29.00,right,1471943398.101925
88,14.00,left,1471943399.828185
59,-0.50,left,1471943401.227329
79,9.50,left,1471943402.624327
114,27.00,left,1471943404.050358
28,-16.00,right,1471943405.571771
58,-1.00,left,1471943407.009984
95,17.50,left,1471943408.502905
115,27.50,left,1471943409.873228
24,-18.00,right,1471943411.407899
19,-20.50,right,1471943412.807094
16,-22.00,right,1471943414.260650
65,2.50,right,1471943416.015497
111,25.50,left,1471943417.220324
80,10.00,left,1471943418.673443
98,19.00,left,1471943420.166243
60,0.00,left,1471943421.660371
112,26.00,left,1471943423.223756
9,-25.50,right,1471943424.813470
63,1.50,left,1471943426.499106
82,11.00,left,1471943427.842042
94,17.00,left,1471943429.363386
27,-16.50,right,1471943430.939461
25,-17.50,right,1471943432.338233
105,22.50,left,1471943433.888392
40,-10.00,left,1471943435.423772
32,-14.00,right,1471943436.916817
42,-9.00,right,1471943438.492773
119,29.50,left,1471943440.028179
118,29.00,left,1471943441.344859
106,23.00,left,1471943442.701273
18,-21.00,right,1471943444.263873
62,1.00,left,1471943445.660666
93,16.50,left,1471943447.319673
39,-10.50,left,1471943448.757130
116,28.00,left,1471943450.428349
5,-27.50,right,1471943451.785997
78,9.00,left,1471943453.334903
30,-15.00,right,1471943454.774389
67,3.50,left,1471943456.158855
51,-4.50,left,1471943457.707672
4,-28.00,right,1471943459.241541
31,-14.50,right,1471943460.789047
48,-6.00,right,1471943462.418926
96,18.00,left,1471943463.748966
43,-8.50,right,1471943465.298814
33,-13.50,right,1471943466.765570
34,-13.00,right,1471943468.356190
76,8.00,left,1471943469.850180
68,4.00,left,1471943471.439620
75,7.50,left,1471943472.935045
37,-11.50,right,1471943474.455199
11,-24.50,right,1471943475.784966
73,6.50,left,1471943477.236316
14,-23.00,right,1471943478.702891
87,13.50,left,1471943480.237011
83,11.50,left,1471943481.909273
57,-1.50,left,1471943483.278960
69,4.50,left,1471943484.745618
74,7.00,left,1471943486.101564
108,24.00,left,1471943487.773364
52,-4.00,right,1471943489.225360
92,16.00,left,1471943490.692572
53,-3.50,left,1471943492.295806
46,-7.00,right,1471943493.857768
17,-21.50,right,1471943495.353829
85,12.50,left,1471943496.848132
29,-15.50,right,1471943498.425762
90,15.00,left,1471943499.919910
