object,stimulus,angle,response,time
high,62,36.00,left,1479120466.861724
high,69,39.50,left,1479120468.264608
low,2,6.00,right,1479120469.937608
high,86,48.00,left,1479120471.325636
mid,40,25.00,left,1479120472.837196
mid,118,64.00,left,1479120474.280101
low,79,44.50,left,1479120475.736041
low,60,35.00,left,1479120477.232683
mid,101,55.50,left,1479120478.825994
low,116,63.00,left,1479120480.254906
mid,79,44.50,left,1479120481.807142
high,82,46.00,left,1479120483.358849
low,64,37.00,left,1479120485.018100
high,119,64.50,left,1479120486.391881
mid,83,46.50,left,1479120487.861645
mid,95,52.50,left,1479120489.332067
mid,116,63.00,left,1479120490.843620
low,57,33.50,right,1479120492.489636
low,117,63.50,left,1479120493.919261
high,45,27.50,right,1479120495.376202
mid,68,39.00,right,1479120496.873286
low,52,31.00,left,1479120498.384189
high,117,63.50,left,1479120499.786328
high,99,54.50,left,1479120501.337892
mid,9,9.50,right,1479120502.970932
low,21,15.50,right,1479120504.482000
mid,117,63.50,left,1479120505.938307
high,10,10.00,right,1479120507.285902
high,52,31.00,right,1479120509.000754
high,30,20.00,right,1479120510.334468
low,84,47.00,left,1479120511.886293
low,39,24.50,right,1479120513.234120
mid,102,56.00,left,1479120514.867511
high,64,37.00,left,1479120516.474146
low,51,30.50,right,1479120517.931432
mid,97,53.50,left,1479120519.402390
low,96,53.00,left,1479120521.021515
high,97,53.50,left,1479120522.423326
mid,16,13.00,right,1479120524.097466
low,32,21.00,right,1479120525.389876
mid,63,36.50,right,1479120527.282208
mid,25,17.50,left,1479120528.438600
high,50,30.00,left,1479120530.003247
low,110,60.00,left,1479120531.405445
high,17,13.50,right,1479120532.848696
low,118,64.00,left,1479120534.196385
high,78,44.00,left,1479120535.721454
mid,99,54.50,left,1479120537.354796
high,76,43.00,left,1479120538.757052
low,78,44.00,left,1479120540.349737
high,36,23.00,left,1479120541.805236
high,79,44.50,left,1479120543.315739
low,23,16.50,right,1479120544.757262
low,37,23.50,right,1479120546.294083
high,88,49.00,left,1479120547.749726
low,76,43.00,left,1479120549.300686
mid,49,29.50,left,1479120550.852657
mid,72,41.00,left,1479120552.499658
mid,8,9.00,right,1479120554.010239
mid,85,47.50,left,1479120555.575702
high,25,17.50,right,1479120557.072902
mid,48,29.00,left,1479120558.610976
mid,103,56.50,left,1479120560.149452
mid,106,58.00,left,1479120561.538269
high,61,35.50,right,1479120563.130520
low,87,48.50,left,1479120564.668233
mid,13,11.50,left,1479120566.042256
high,16,13.00,left,1479120567.552493
low,83,46.50,left,1479120569.064884
low,28,19.00,right,1479120570.575543
low,81,45.50,left,1479120572.154811
high,108,59.00,left,1479120573.543528
low,95,52.50,left,1479120575.122241
mid,109,59.50,left,1479120576.660097
mid,58,34.00,right,1479120578.252567
high,6,8.00,right,1479120579.641521
low,99,54.50,left,1479120581.234313
low,103,56.50,left,1479120582.718105
low,38,24.00,right,1479120584.325127
high,112,61.00,left,1479120585.836831
mid,70,40.00,left,1479120587.591999
mid,59,34.50,left,1479120589.048950
high,53,31.50,right,1479120590.478415
high,102,56.00,left,1479120592.029653
mid,91,50.50,left,1479120593.445575
low,113,61.50,left,1479120594.917000
mid,110,60.00,left,1479120596.413536
low,16,13.00,right,1479120597.883082
low,105,57.50,left,1479120599.299002
high,103,56.50,left,1479120600.741496
mid,78,44.00,left,1479120602.197487
high,3,6.50,right,1479120603.776313
high,41,25.50,right,1479120605.422974
high,59,34.50,left,1479120606.919897
low,33,21.50,right,1479120608.444124
mid,19,14.50,right,1479120609.873295
mid,77,43.50,left,1479120611.329616
low,111,60.50,left,1479120612.676377
high,11,10.50,right,1479120614.228519
