object,stimulus,angle,response,time
mid,62,36.00,right,1467878719.036720
low,9,9.50,left,1467878720.256489
low,29,19.50,left,1467878721.708699
high,9,9.50,left,1467878723.146412
low,98,54.00,right,1467878724.725022
mid,106,58.00,right,1467878726.094891
high,37,23.50,left,1467878727.753626
low,27,18.50,left,1467878729.124812
high,22,16.00,left,1467878730.672958
mid,15,12.50,left,1467878732.125263
mid,99,54.50,right,1467878733.616909
high,66,38.00,right,1467878735.043412
high,95,52.50,right,1467878736.605770
high,7,8.50,left,1467878738.045765
low,1,5.50,left,1467878739.525433
mid,59,34.50,left,1467878741.088263
mid,74,42.00,right,1467878742.677069
mid,10,10.00,left,1467878744.129206
mid,39,24.50,left,1467878745.722031
low,78,44.00,right,1467878747.229531
low,119,64.50,right,1467878748.681649
high,65,37.50,right,1467878750.202972
low,47,28.50,left,1467878751.682718
high,41,25.50,left,1467878753.162515
high,76,43.00,right,1467878754.916226
mid,109,59.50,right,1467878756.245292
high,89,49.50,right,1467878757.725306
low,2,6.00,left,1467878759.341270
low,16,13.00,left,1467878760.833876
high,2,6.00,left,1467878762.493283
mid,17,13.50,left,1467878764.069281
mid,7,8.50,left,1467878765.383968
high,25,17.50,left,1467878766.904257
low,52,31.00,right,1467878768.316698
low,4,7.00,left,1467878769.741754
mid,56,33.00,left,1467878771.331115
high,97,53.50,right,1467878772.659794
mid,38,24.00,left,1467878774.180290
mid,48,29.00,left,1467878775.675507
high,16,13.00,left,1467878777.169218
mid,103,56.50,right,1467878778.732735
low,76,43.00,right,1467878780.253678
high,110,60.00,right,1467878781.708435
low,109,59.50,right,1467878783.146332
mid,63,36.50,left,1467878784.708271
high,103,56.50,right,1467878786.366431
low,56,33.00,left,1467878787.751194
low,21,15.50,left,1467878789.257277
mid,28,19.00,left,1467878790.804647
low,5,7.50,left,1467878792.271462
low,8,9.00,left,1467878793.643033
mid,3,6.50,left,1467878795.109340
mid,61,35.50,left,1467878796.794358
high,29,19.50,left,1467878798.109133
low,80,45.00,right,1467878799.587499
high,112,61.00,right,1467878801.094878
low,49,29.50,left,1467878802.645105
mid,13,11.50,left,1467878804.042431
high,4,7.00,left,1467878805.549622
high,27,18.50,left,1467878806.948049
low,112,61.00,right,1467878808.497152
mid,114,62.00,right,1467878810.031777
mid,33,21.50,left,1467878811.552513
mid,72,41.00,right,1467878813.073947
mid,37,23.50,left,1467878814.525703
low,57,33.50,left,1467878816.046435
low,31,20.50,left,1467878817.486700
high,32,21.00,left,1467878819.010031
high,54,32.00,left,1467878820.503232
high,60,35.00,left,1467878822.203969
low,62,36.00,left,1467878823.505454
high,23,16.50,left,1467878824.848493
low,35,22.50,left,1467878826.397375
high,71,40.50,right,1467878828.014168
mid,16,13.00,left,1467878829.535411
low,45,27.50,left,1467878831.207176
mid,102,56.00,right,1467878832.564115
high,111,60.50,right,1467878834.016654
high,108,59.00,right,1467878835.577851
mid,2,6.00,left,1467878837.016454
low,93,51.50,right,1467878838.468345
high,6,8.00,left,1467878839.824766
mid,31,20.50,left,1467878841.399424
low,118,64.00,right,1467878843.043635
high,3,6.50,left,1467878844.509041
low,37,23.50,left,1467878845.906741
low,68,39.00,left,1467878847.454800
mid,54,32.00,left,1467878849.030185
low,72,41.00,left,1467878850.469145
high,115,62.50,right,1467878852.005710
high,84,47.00,right,1467878853.376585
mid,45,27.50,left,1467878854.815675
low,42,26.00,left,1467878856.322327
high,69,39.50,left,1467878858.021451
mid,50,30.00,left,1467878859.268384
mid,55,32.50,left,1467878860.748100
mid,85,47.50,right,1467878862.501170
low,73,41.50,left,1467878864.092029
mid,58,34.00,left,1467878865.435169
mid,110,60.00,right,1467878866.887844
high,79,44.50,left,1467878868.517895
high,100,55.00,right,1467878869.970231
high,94,52.00,right,1467878871.395450
low,117,63.50,right,1467878872.942805
low,110,60.00,right,1467878874.297648
mid,44,27.00,left,1467878875.831819
high,99,54.50,right,1467878877.297936
low,71,40.50,left,1467878878.997012
high,17,13.50,left,1467878880.394423
mid,75,42.50,left,1467878881.777289
high,62,36.00,left,1467878883.312212
high,102,56.00,right,1467878884.627971
mid,115,62.50,right,1467878886.082194
low,111,60.50,right,1467878887.714179
low,48,29.00,left,1467878889.345745
low,64,37.00,left,1467878890.897183
low,17,13.50,left,1467878892.170786
high,63,36.50,right,1467878893.828832
mid,40,25.00,left,1467878895.171389
mid,1,5.50,left,1467878896.817737
mid,24,17.00,left,1467878930.789839
low,6,8.00,left,1467878932.023080
low,7,8.50,left,1467878933.598372
low,87,48.50,right,1467878935.118200
mid,49,29.50,left,1467878936.763775
high,68,39.00,right,1467878938.464258
mid,91,50.50,right,1467878939.807926
mid,12,11.00,left,1467878941.260248
high,75,42.50,right,1467878942.781287
high,51,30.50,left,1467878944.520841
high,109,59.50,right,1467878945.839228
low,114,62.00,right,1467878947.389545
mid,78,44.00,right,1467878948.926232
mid,105,57.50,right,1467878950.489031
low,77,43.50,left,1467878951.983131
high,106,58.00,right,1467878953.503661
low,81,45.50,right,1467878955.106877
low,95,52.50,right,1467878956.586276
high,5,7.50,left,1467878958.068138
high,81,45.50,left,1467878959.630366
high,30,20.00,left,1467878960.974067
mid,80,45.00,left,1467878962.508221
low,86,48.00,right,1467878964.127320
mid,42,26.00,left,1467878965.662501
low,40,25.00,left,1467878967.018866
mid,60,35.00,left,1467878968.623598
high,113,61.50,right,1467878969.843850
low,39,24.50,left,1467878971.391491
low,43,26.50,left,1467878972.845538
mid,73,41.50,left,1467878974.339920
high,13,11.50,left,1467878975.724701
high,85,47.50,right,1467878977.176342
mid,51,30.50,left,1467878978.765066
low,10,10.00,left,1467878980.298824
mid,113,61.50,right,1467878981.847837
high,77,43.50,right,1467878983.574384
high,39,24.50,left,1467878984.999823
low,102,56.00,right,1467878986.452930
high,73,41.50,left,1467878988.098596
mid,84,47.00,right,1467878989.578499
mid,34,22.00,left,1467878991.155426
mid,14,12.00,left,1467878992.594142
low,89,49.50,right,1467878994.073641
low,19,14.50,left,1467878995.622571
mid,86,48.00,right,1467878997.184774
high,20,15.00,left,1467878998.705262
low,12,11.00,left,1467879000.240302
high,31,20.50,left,1467879001.706455
low,50,30.00,left,1467879003.227973
high,74,42.00,right,1467879004.708571
mid,64,37.00,right,1467879006.297151
low,41,25.50,left,1467879007.544074
mid,87,48.50,right,1467879009.159668
mid,27,18.50,left,1467879010.653706
high,45,27.50,left,1467879012.174022
high,19,14.50,left,1467879013.641094
low,92,51.00,right,1467879015.188143
low,60,35.00,right,1467879016.558317
mid,53,31.50,right,1467879018.120706
high,34,22.00,right,1467879019.641422
low,83,46.50,right,1467879021.299655
mid,101,55.50,right,1467879022.805759
high,72,41.00,right,1467879024.207428
low,28,19.00,left,1467879025.605182
low,38,24.00,left,1467879027.168316
mid,46,28.00,left,1467879028.579738
high,98,54.00,right,1467879030.114126
mid,0,5.00,left,1467879031.606859
high,48,29.00,right,1467879033.033065
mid,69,39.50,left,1467879034.717442
low,15,12.50,left,1467879035.910642
high,96,53.00,right,1467879037.597321
mid,95,52.50,right,1467879039.076979
low,25,17.50,left,1467879040.584545
high,101,55.50,right,1467879042.160671
high,0,5.00,left,1467879043.654163
high,52,31.00,left,1467879045.381820
high,107,58.50,left,1467879046.955431
