object,stimulus,angle,response,time
mid,67,38.50,right,1474459423.086276
high,8,9.00,left,1474459433.603445
mid,57,33.50,right,1474459435.098993
low,85,47.50,right,1474459436.512482
high,82,46.00,right,1474459438.090403
high,74,42.00,right,1474459439.598812
low,19,14.50,left,1474459441.053137
mid,112,61.00,right,1474459442.424392
low,54,32.00,right,1474459444.028574
mid,65,37.50,right,1474459445.619363
high,111,60.50,right,1474459447.238806
low,92,51.00,right,1474459448.719262
high,106,58.00,right,1474459450.199985
mid,43,26.50,left,1474459451.654496
low,14,12.00,left,1474459453.050212
high,87,48.50,right,1474459454.570698
high,105,57.50,right,1474459456.034704
mid,106,58.00,right,1474459457.650611
high,30,20.00,left,1474459459.172333
mid,77,43.50,right,1474459460.679778
low,70,40.00,right,1474459462.187530
mid,15,12.50,left,1474459463.778500
low,94,52.00,right,1474459465.313257
low,90,50.00,right,1474459466.879865
low,74,42.00,right,1474459468.349265
high,118,64.00,right,1474459470.052329
low,69,39.50,right,1474459471.504109
low,82,46.00,right,1474459473.025857
mid,94,52.00,right,1474459474.424077
mid,5,7.50,left,1474459476.042725
high,60,35.00,right,1474459477.509737
low,103,56.50,right,1474459478.907971
high,10,10.00,left,1474459480.441534
mid,1,5.50,left,1474459482.166519
high,2,6.00,left,1474459483.372797
mid,16,13.00,left,1474459484.881894
high,95,52.50,right,1474459486.390029
low,23,16.50,left,1474459487.968525
mid,59,34.50,right,1474459489.356396
mid,10,10.00,left,1474459490.934356
low,96,53.00,right,1474459492.360367
high,34,22.00,right,1474459493.976850
mid,72,41.00,right,1474459495.828829
low,55,32.50,right,1474459496.912084
low,89,49.50,right,1474459498.269792
high,26,18.00,left,1474459499.956251
high,39,24.50,right,1474459501.546305
mid,8,9.00,left,1474459502.890083
mid,78,44.00,right,1474459504.342714
high,54,32.00,right,1474459505.783876
low,66,38.00,right,1474459507.347592
low,78,44.00,right,1474459508.581784
mid,49,29.50,right,1474459509.991343
high,12,11.00,right,1474459511.567523
low,64,37.00,right,1474459513.090537
high,51,30.50,right,1474459514.489452
mid,116,63.00,right,1474459515.793173
high,113,61.50,right,1474459517.165111
low,110,60.00,right,1474459518.619703
mid,103,56.50,right,1474459520.156049
low,61,35.50,right,1474459521.734371
mid,73,41.50,right,1474459523.132213
mid,6,8.00,left,1474459524.695665
high,48,29.00,left,1474459526.367835
low,68,39.00,right,1474459527.862950
low,83,46.50,right,1474459529.178586
high,3,6.50,left,1474459530.780851
high,93,51.50,right,1474459532.318050
mid,75,42.50,right,1474459533.784407
high,114,62.00,right,1474459535.457388
mid,101,55.50,right,1474459536.844233
low,98,54.00,right,1474459538.517022
mid,68,39.00,right,1474459539.943095
low,100,55.00,right,1474459541.464591
low,77,43.50,right,1474459543.013047
high,81,45.50,right,1474459544.630448
high,59,34.50,right,1474459546.054829
mid,66,38.00,right,1474459547.657413
low,112,61.00,right,1474459549.262147
low,93,51.50,right,1474459550.714714
high,45,27.50,left,1474459552.331099
mid,9,9.50,left,1474459553.838473
mid,95,52.50,right,1474459555.307925
high,73,41.50,right,1474459556.854971
high,25,17.50,left,1474459558.458119
mid,48,29.00,left,1474459559.897738
low,117,63.50,right,1474459561.242762
mid,50,30.00,right,1474459562.737649
low,76,43.00,right,1474459564.299012
high,37,23.50,left,1474459566.121862
mid,109,59.50,right,1474459567.480502
high,24,17.00,left,1474459568.917962
low,63,36.50,left,1474459570.753405
mid,110,60.00,right,1474459572.384775
high,80,45.00,right,1474459573.645292
low,2,6.00,left,1474459575.030067
mid,12,11.00,left,1474459576.549314
low,24,17.00,left,1474459578.031150
low,26,18.00,left,1474459579.578588
mid,39,24.50,left,1474459581.004482
high,92,51.00,right,1474459582.497694
high,107,58.50,right,1474459584.008179
high,96,53.00,right,1474459585.380391
high,22,16.00,left,1474459586.984826
mid,90,50.00,right,1474459588.411182
mid,44,27.00,right,1474459589.863537
low,79,44.50,right,1474459591.454032
low,91,50.50,right,1474459593.001815
mid,11,10.50,left,1474459594.468308
high,109,59.50,right,1474459596.071352
low,0,5.00,left,1474459597.592888
high,85,47.50,right,1474459599.018275
mid,23,16.50,left,1474459600.608595
mid,46,28.00,right,1474459602.169882
mid,24,17.00,right,1474459603.800891
low,97,53.50,right,1474459605.320435
low,27,18.50,left,1474459606.650650
low,60,35.00,left,1474459608.321563
high,69,39.50,right,1474459609.995530
