stimulus,angle,response,time
39,-10.50,right,1476345844.477476
23,-18.50,left,1476345853.800976
57,-1.50,left,1476345855.598397
1,-29.50,left,1476345856.836882
63,1.50,right,1476345858.660965
47,-6.50,left,1476345859.777039
105,22.50,right,1476345861.234134
111,25.50,right,1476345862.649830
44,-8.00,left,1476345864.241022
71,5.50,right,1476345865.820374
97,18.50,right,1476345867.291524
7,-26.50,left,1476345868.925436
86,13.00,right,1476345870.451241
78,9.00,right,1476345871.962760
13,-23.50,left,1476345873.324143
103,21.50,right,1476345874.889728
77,8.50,right,1476345876.632305
59,-0.50,right,1476345878.415868
115,27.50,right,1476345879.492171
100,20.00,right,1476345881.002901
50,-5.00,left,1476345882.786000
29,-15.50,left,1476345884.147199
60,0.00,left,1476345886.229192
48,-6.00,left,1476345887.305461
70,5.00,right,1476345888.924677
62,1.00,right,1476345890.681314
54,-3.00,left,1476345891.920564
95,17.50,right,1476345893.295695
114,27.00,right,1476345894.806617
117,28.50,right,1476345896.249320
84,12.00,right,1476345897.842040
28,-16.00,left,1476345899.352947
49,-5.50,left,1476345900.797213
16,-22.00,left,1476345902.225573
113,26.50,right,1476345903.723196
106,23.00,right,1476345904.989608
87,13.50,right,1476345906.568423
101,20.50,right,1476345908.011992
118,29.00,right,1476345909.468601
42,-9.00,left,1476345911.156375
73,6.50,right,1476345912.667932
41,-9.50,left,1476345914.124172
66,3.00,right,1476345915.934603
53,-3.50,left,1476345917.363601
80,10.00,right,1476345918.642869
82,11.00,right,1476345919.979350
85,12.50,right,1476345921.544849
24,-18.00,left,1476345923.083063
67,3.50,right,1476345924.894090
43,-8.50,left,1476345926.187384
102,21.00,right,1476345927.643494
98,19.00,right,1476345928.964212
4,-28.00,left,1476345930.584274
89,14.50,right,1476345932.041652
30,-15.00,left,1476345933.674420
88,14.00,right,1476345935.240451
33,-13.50,left,1476345936.697289
17,-21.50,left,1476345938.139828
18,-21.00,left,1476345939.542201
94,17.00,right,1476345941.067003
14,-23.00,left,1476345942.538676
83,11.50,right,1476345944.253992
75,7.50,right,1476345945.765201
72,6.00,right,1476345947.276315
12,-24.00,left,1476345948.678192
19,-20.50,left,1476345950.202581
112,26.00,right,1476345951.809079
2,-29.00,left,1476345953.170601
8,-26.00,left,1476345954.640572
21,-19.50,left,1476345956.328439
25,-17.50,left,1476345957.567512
68,4.00,right,1476345959.514619
27,-16.50,left,1476345960.590355
22,-19.00,left,1476345961.978850
65,2.50,right,1476345963.571757
64,2.00,left,1476345965.192665
37,-11.50,left,1476345966.322200
55,-2.50,left,1476345968.078641
46,-7.00,left,1476345969.562704
20,-20.00,left,1476345970.990802
119,29.50,right,1476345972.664810
15,-22.50,left,1476345974.093918
26,-17.00,left,1476345975.455477
10,-25.00,left,1476345977.007654
99,19.50,right,1476345978.586320
69,4.50,right,1476345980.206487
56,-2.00,left,1476345981.594422
96,18.00,right,1476345983.296676
5,-27.50,left,1476345984.508614
109,24.50,right,1476345986.020735
45,-7.50,left,1476345987.354884
92,16.00,right,1476345988.865946
110,25.00,right,1476345990.376895
91,15.50,right,1476345992.036908
40,-10.00,left,1476345993.765914
116,28.00,right,1476345995.289918
74,7.00,right,1476345996.854523
0,-30.00,left,1476345998.202328
61,0.50,left,1476345999.795877
58,-1.00,left,1476346001.156756
104,22.00,right,1476346002.654825
52,-4.00,left,1476346004.152010
107,23.50,right,1476346005.731744
11,-24.50,left,1476346007.174613
35,-12.50,left,1476346008.699721
51,-4.50,left,1476346010.252218
81,10.50,right,1476346011.559832
9,-25.50,left,1476346012.989348
36,-12.00,left,1476346014.650900
90,15.00,right,1476346016.149889
93,16.50,right,1476346017.566023
76,8.00,right,1476346019.063654
32,-14.00,left,1476346020.573953
31,-14.50,left,1476346021.880548
79,9.50,right,1476346023.786363
38,-11.00,left,1476346024.874839
34,-13.00,left,1476346026.412886
6,-27.00,left,1476346027.719610
3,-28.50,left,1476346029.284360
108,24.00,right,1476346030.850462
