stimulus,angle,response,time
96,18.00,right,1468835094.660069
73,6.50,left,1468835162.112833
55,-2.50,right,1468835163.551934
68,4.00,left,1468835165.004434
45,-7.50,right,1468835166.443481
27,-16.50,right,1468835167.964027
102,21.00,left,1468835169.458732
83,11.50,left,1468835171.089160
75,7.50,left,1468835172.705844
19,-20.50,right,1468835174.104423
66,3.00,left,1468835175.501921
26,-17.00,right,1468835176.941970
28,-16.00,right,1468835178.531038
7,-26.50,right,1468835180.081834
118,29.00,left,1468835181.916720
84,12.00,right,1468835183.519629
106,23.00,left,1468835184.712347
72,6.00,right,1468835186.383128
101,20.50,left,1468835187.779990
17,-21.50,right,1468835189.340590
40,-10.00,right,1468835190.790353
90,15.00,left,1468835192.448010
53,-3.50,right,1468835193.831118
63,1.50,right,1468835195.406137
37,-11.50,right,1468835196.846637
78,9.00,left,1468835198.476695
52,-4.00,right,1468835199.821398
92,16.00,left,1468835201.424631
24,-18.00,right,1468835202.823859
6,-27.00,right,1468835204.371972
107,23.50,left,1468835205.783336
117,28.50,left,1468835207.318431
10,-25.00,right,1468835208.646491
95,17.50,left,1468835210.358579
79,9.50,right,1468835211.769155
86,13.00,left,1468835213.331789
0,-30.00,right,1468835214.783823
4,-28.00,right,1468835216.429769
43,-8.50,right,1468835217.950457
82,11.00,left,1468835219.513674
32,-14.00,right,1468835220.980919
103,21.50,left,1468835222.558271
46,-7.00,right,1468835224.092962
12,-24.00,right,1468835225.707695
30,-15.00,right,1468835227.228687
38,-11.00,right,1468835228.776717
115,27.50,left,1468835230.434211
110,25.00,left,1468835231.873187
20,-20.00,right,1468835233.394891
14,-23.00,right,1468835234.819810
25,-17.50,right,1468835236.342294
23,-18.50,right,1468835237.892854
11,-24.50,right,1468835239.331035
18,-21.00,right,1468835240.882147
111,25.50,left,1468835242.541395
13,-23.50,right,1468835243.843428
80,10.00,left,1468835245.445519
113,26.50,left,1468835247.116949
88,14.00,left,1468835248.609645
67,3.50,right,1468835249.910923
108,24.00,left,1468835251.486016
15,-22.50,right,1468835252.897931
74,7.00,left,1468835254.473760
51,-4.50,right,1468835255.915026
49,-5.50,right,1468835257.532254
94,17.00,left,1468835259.041691
39,-10.50,right,1468835260.466048
44,-8.00,right,1468835261.945675
112,26.00,left,1468835263.397325
1,-29.50,right,1468835264.835552
36,-12.00,right,1468835266.356947
97,18.50,left,1468835267.865183
60,0.00,right,1468835269.386885
2,-29.00,right,1468835270.895763
77,8.50,left,1468835272.446809
59,-0.50,right,1468835273.952278
29,-15.50,right,1468835275.485633
48,-6.00,left,1468835277.088184
47,-6.50,right,1468835278.594358
61,0.50,right,1468835280.128888
91,15.50,left,1468835281.688605
105,22.50,left,1468835283.169373
76,8.00,right,1468835284.566869
89,14.50,left,1468835286.089360
87,13.50,left,1468835287.679269
98,19.00,left,1468835289.089031
16,-22.00,right,1468835290.623681
64,2.00,right,1468835292.266314
109,24.50,left,1468835293.622614
114,27.00,left,1468835295.184419
50,-5.00,right,1468835296.787653
100,20.00,left,1468835298.171832
71,5.50,left,1468835299.883679
35,-12.50,right,1468835301.115800
57,-1.50,left,1468835302.787687
56,-2.00,right,1468835304.307749
62,1.00,right,1468835305.828444
85,12.50,left,1468835307.267171
81,10.50,left,1468835308.843227
116,28.00,left,1468835310.117026
22,-19.00,right,1468835311.595805
119,29.50,left,1468835313.172278
33,-13.50,right,1468835314.734787
5,-27.50,right,1468835316.309280
8,-26.00,right,1468835317.830622
69,4.50,left,1468835319.447391
93,16.50,left,1468835321.078507
99,19.50,right,1468835322.558007
34,-13.00,right,1468835323.832179
104,22.00,left,1468835325.353739
31,-14.50,right,1468835326.736619
42,-9.00,left,1468835328.229530
9,-25.50,right,1468835329.667370
58,-1.00,left,1468835331.297780
65,2.50,right,1468835332.818456
21,-19.50,right,1468835334.132691
41,-9.50,right,1468835335.668086
54,-3.00,right,1468835337.162927
3,-28.50,right,1468835338.656379
70,5.00,left,1468835340.121373
