object,stimulus,angle,response,time
high,12,11.00,right,1478516266.570924
high,50,30.00,left,1478516332.786097
high,80,45.00,left,1478516334.378826
high,19,14.50,left,1478516335.685380
high,113,61.50,right,1478516337.223483
high,70,40.00,left,1478516338.528881
high,109,59.50,right,1478516340.094345
high,79,44.50,right,1478516341.700624
high,107,58.50,right,1478516342.925540
high,15,12.50,left,1478516344.531216
high,66,38.00,left,1478516345.973896
high,88,49.00,left,1478516347.579817
high,77,43.50,right,1478516349.104052
high,53,31.50,left,1478516350.887806
high,58,34.00,left,1478516351.962801
high,96,53.00,right,1478516353.365286
high,69,39.50,right,1478516354.794782
high,44,27.00,left,1478516356.508929
high,45,27.50,left,1478516357.760937
high,2,6.00,left,1478516359.299545
high,41,25.50,left,1478516360.823606
high,116,63.00,right,1478516362.361546
high,0,5.00,left,1478516363.927153
high,37,23.50,left,1478516365.423867
high,115,62.50,right,1478516367.112610
high,105,57.50,right,1478516368.595425
high,93,51.50,left,1478516370.309351
high,111,60.50,right,1478516371.562238
high,87,48.50,right,1478516373.209383
high,99,54.50,right,1478516374.557712
high,97,53.50,right,1478516376.027220
high,112,61.00,right,1478516377.497026
high,52,31.00,left,1478516379.198291
high,4,7.00,left,1478516380.437075
high,63,36.50,left,1478516382.356334
high,38,24.00,left,1478516383.431426
high,33,21.50,left,1478516384.887431
high,82,46.00,right,1478516386.548334
high,68,39.00,right,1478516388.127837
high,94,52.00,right,1478516389.434522
high,108,59.00,right,1478516390.782350
high,102,56.00,right,1478516392.306499
high,83,46.50,right,1478516393.940698
high,40,25.00,left,1478516395.451445
high,13,11.50,left,1478516397.003465
high,24,17.00,left,1478516398.419173
high,62,36.00,left,1478516399.970623
high,26,18.00,left,1478516401.331210
high,117,63.50,right,1478516403.020021
high,110,60.00,right,1478516404.422142
high,84,47.00,right,1478516406.178602
high,8,9.00,left,1478516407.416760
high,16,13.00,left,1478516408.737202
high,61,35.50,right,1478516410.615914
high,59,34.50,right,1478516412.113628
high,114,62.00,right,1478516413.325451
high,104,57.00,right,1478516414.850233
high,101,55.50,right,1478516416.361024
high,64,37.00,left,1478516418.022439
high,25,17.50,left,1478516419.397224
high,20,15.00,left,1478516420.894805
high,56,33.00,left,1478516422.256470
high,55,32.50,left,1478516424.134782
high,22,16.00,left,1478516425.428506
high,48,29.00,left,1478516427.034208
high,76,43.00,right,1478516428.435650
high,10,10.00,left,1478516429.878403
high,30,20.00,left,1478516431.457904
high,27,18.50,left,1478516432.928299
high,49,29.50,left,1478516434.371455
high,3,6.50,left,1478516435.935824
high,32,21.00,left,1478516437.528994
high,119,64.50,right,1478516439.053990
high,42,26.00,left,1478516440.864273
high,118,64.00,right,1478516441.885016
high,95,52.50,right,1478516443.341745
high,5,7.50,left,1478516444.866368
high,106,58.00,right,1478516446.322502
high,18,14.00,left,1478516447.914672
high,75,42.50,right,1478516449.589409
high,86,48.00,right,1478516450.829212
high,81,45.50,right,1478516452.354080
high,57,33.50,left,1478516453.933221
high,21,15.50,left,1478516455.362208
high,100,55.00,right,1478516456.818743
high,60,35.00,left,1478516458.207514
high,54,32.00,left,1478516459.704418
high,98,54.00,right,1478516461.391661
high,91,50.50,right,1478516462.875730
high,103,56.50,right,1478516464.235845
high,36,23.00,left,1478516465.814630
high,35,22.50,left,1478516467.121873
high,47,28.50,left,1478516468.550464
high,9,9.50,left,1478516469.979728
high,7,8.50,left,1478516471.394987
high,92,51.00,right,1478516473.123284
high,34,22.00,left,1478516474.525560
high,51,30.50,left,1478516476.009325
high,78,44.00,left,1478516477.343549
high,74,42.00,right,1478516478.894735
high,23,16.50,left,1478516480.555143
high,31,20.50,left,1478516481.889809
high,43,26.50,left,1478516483.618278
high,14,12.00,left,1478516484.965741
high,39,24.50,left,1478516486.422563
high,1,5.50,left,1478516487.865604
high,67,38.50,right,1478516489.402602
high,11,10.50,left,1478516491.023303
high,89,49.50,right,1478516492.384131
high,90,50.00,right,1478516493.868003
high,46,28.00,right,1478516495.459608
high,29,19.50,right,1478516496.889224
high,17,13.50,left,1478516498.291140
high,72,41.00,right,1478516499.801053
high,71,40.50,right,1478516501.393568
high,28,19.00,left,1478516502.808791
high,73,41.50,right,1478516504.469630
high,65,37.50,right,1478516506.376213
high,85,47.50,right,1478516507.342937
high,6,8.00,left,1478516508.799591
