stimulus,angle,response,time
119,29.50,right,1473255279.585282
63,1.50,right,1473255289.364172
10,-25.00,left,1473255290.872814
6,-27.00,left,1473255292.408767
116,28.00,right,1473255293.889414
55,-2.50,left,1473255295.577006
99,19.50,left,1473255296.838065
40,-10.00,left,1473255298.797000
81,10.50,right,1473255300.004926
59,-0.50,right,1473255301.335395
31,-14.50,left,1473255302.995150
80,10.00,right,1473255304.558793
106,23.00,right,1473255305.723966
41,-9.50,left,1473255307.463347
51,-4.50,left,1473255308.998823
107,23.50,right,1473255310.176452
100,20.00,right,1473255311.765860
18,-21.00,left,1473255313.204282
39,-10.50,left,1473255314.669739
42,-9.00,left,1473255316.162918
109,24.50,right,1473255317.751823
97,18.50,right,1473255319.176343
15,-22.50,left,1473255320.572808
92,16.00,right,1473255321.929969
21,-19.50,right,1473255323.451181
24,-18.00,left,1473255324.852159
111,25.50,right,1473255326.621039
27,-16.50,left,1473255328.171672
73,6.50,right,1473255329.580674
74,7.00,right,1473255331.005704
11,-24.50,left,1473255332.471327
46,-7.00,left,1473255333.951533
34,-13.00,left,1473255335.599493
84,12.00,left,1473255337.025391
20,-20.00,left,1473255338.560574
87,13.50,right,1473255339.822522
75,7.50,right,1473255341.412503
33,-13.50,left,1473255342.960149
117,28.50,NA,0.000000
56,-2.00,right,1473255346.180541
78,9.00,right,1473255347.401562
77,8.50,right,1473255348.798510
9,-25.50,left,1473255350.391240
30,-15.00,left,1473255351.679842
23,-18.50,left,1473255353.175530
98,19.00,right,1473255354.809995
79,9.50,right,1473255356.153650
112,26.00,right,1473255357.728138
7,-26.50,left,1473255359.442646
90,15.00,right,1473255360.771945
49,-5.50,right,1473255362.348108
93,16.50,right,1473255363.871470
61,0.50,right,1473255365.381222
44,-8.00,right,1473255366.969434
28,-16.00,left,1473255368.588165
12,-24.00,left,1473255369.863553
70,5.00,right,1473255371.590377
22,-19.00,left,1473255372.959833
8,-26.00,left,1473255374.464709
19,-20.50,left,1473255375.876097
0,-30.00,left,1473255377.409874
114,27.00,right,1473255379.109992
48,-6.00,right,1473255380.741088
64,2.00,right,1473255382.113804
113,26.50,right,1473255383.635456
95,17.50,right,1473255385.006616
83,11.50,right,1473255386.582529
13,-23.50,left,1473255388.062502
43,-8.50,left,1473255389.461096
104,22.00,right,1473255391.009153
36,-12.00,left,1473255392.722301
102,21.00,right,1473255394.106846
17,-21.50,left,1473255395.794416
68,4.00,left,1473255397.864755
47,-6.50,left,1473255398.961968
54,-3.00,left,1473255400.580208
29,-15.50,left,1473255401.980379
60,0.00,left,1473255403.367185
85,12.50,left,1473255405.119430
52,-4.00,left,1473255406.504993
82,11.00,right,1473255407.958733
32,-14.00,left,1473255409.480232
110,25.00,right,1473255411.001225
88,14.00,right,1473255412.603408
108,24.00,right,1473255413.987130
50,-5.00,right,1473255415.629788
3,-28.50,left,1473255417.205776
14,-23.00,left,1473255418.794509
65,2.50,left,1473255420.274599
72,6.00,left,1473255421.698441
76,8.00,right,1473255423.290870
96,18.00,right,1473255424.578172
103,21.50,right,1473255426.166915
5,-27.50,left,1473255427.673379
94,17.00,right,1473255429.112548
71,5.50,right,1473255430.812074
62,1.00,right,1473255432.209728
45,-7.50,left,1473255433.785038
26,-17.00,left,1473255435.047226
115,27.50,right,1473255436.472462
118,29.00,right,1473255438.061052
105,22.50,right,1473255439.540440
58,-1.00,right,1473255441.185964
101,20.50,right,1473255442.708856
66,3.00,right,1473255444.160995
37,-11.50,left,1473255445.545299
53,-3.50,right,1473255447.354795
89,14.50,right,1473255448.628916
16,-22.00,left,1473255450.094490
1,-29.50,left,1473255451.614219
69,4.50,left,1473255453.273944
25,-17.50,left,1473255454.821237
38,-11.00,left,1473255456.219078
91,15.50,right,1473255457.616329
67,3.50,right,1473255459.272694
2,-29.00,left,1473255460.643815
35,-12.50,left,1473255462.274048
57,-1.50,left,1473255464.054007
4,-28.00,left,1473255465.177778
86,13.00,right,1473255466.671039
