object,stimulus,angle,response,time
mid,42,26.00,right,1467968970.252784
high,44,27.00,left,1467968983.068180
mid,88,49.00,right,1467968984.576149
mid,35,22.50,left,1467968986.028872
mid,105,57.50,right,1467968987.606604
high,36,23.00,left,1467968988.990565
low,3,6.50,left,1467968990.403857
low,81,45.50,right,1467968991.993798
low,72,41.00,right,1467968993.570743
low,25,17.50,left,1467968994.955312
high,114,62.00,right,1467968996.504165
high,67,38.50,left,1467968997.888571
high,49,29.50,left,1467968999.464844
mid,44,27.00,left,1467969000.959167
mid,99,54.50,right,1467969002.524142
low,44,27.00,left,1467969003.909114
mid,34,22.00,left,1467969005.294390
mid,24,17.00,left,1467969006.760991
low,86,48.00,right,1467969008.393445
low,96,53.00,right,1467969009.765647
high,14,12.00,left,1467969011.247413
low,2,6.00,left,1467969012.754764
high,88,49.00,right,1467969014.140442
high,7,8.50,left,1467969015.634726
high,56,33.00,right,1467969017.211806
low,59,34.50,left,1467969018.500367
low,24,17.00,left,1467969020.063499
high,72,41.00,right,1467969021.475583
mid,29,19.50,left,1467969023.216284
high,54,32.00,left,1467969024.751672
mid,38,24.00,left,1467969026.094480
high,35,22.50,left,1467969027.658054
mid,68,39.00,left,1467969029.124913
mid,114,62.00,right,1467969030.699399
low,46,28.00,left,1467969032.138511
low,114,62.00,right,1467969033.672855
high,87,48.50,right,1467969035.358174
mid,45,27.50,left,1467969036.579171
high,9,9.50,left,1467969038.087977
mid,55,32.50,left,1467969039.829392
low,31,20.50,left,1467969041.146316
high,84,47.00,right,1467969042.627368
mid,118,64.00,right,1467969044.203344
low,64,37.00,left,1467969045.725039
low,84,47.00,left,1467969047.122744
mid,92,51.00,right,1467969048.726674
low,69,39.50,left,1467969050.249553
high,109,59.50,right,1467969051.730551
mid,31,20.50,left,1467969053.212693
low,14,12.00,left,1467969054.775538
low,100,55.00,right,1467969056.338333
high,39,24.50,left,1467969057.710097
mid,90,50.00,right,1467969059.409373
mid,23,16.50,left,1467969060.848941
high,75,42.50,right,1467969062.494025
mid,40,25.00,left,1467969063.974243
low,51,30.50,left,1467969065.578442
high,95,52.50,right,1467969067.098796
low,42,26.00,left,1467969068.634684
high,2,6.00,left,1467969070.101960
low,6,8.00,left,1467969071.664748
mid,65,37.50,left,1467969073.131663
high,62,36.00,right,1467969074.734150
low,34,22.00,left,1467969076.256110
high,106,58.00,right,1467969077.805209
high,97,53.50,right,1467969079.408697
high,34,22.00,left,1467969080.863796
low,30,20.00,left,1467969082.440040
mid,66,38.00,right,1467969084.029904
low,18,14.00,left,1467969085.469183
mid,54,32.00,left,1467969087.085529
mid,8,9.00,left,1467969088.511935
mid,96,53.00,right,1467969090.059224
mid,15,12.50,left,1467969091.471030
high,63,36.50,right,1467969092.938310
low,111,60.50,right,1467969094.390990
high,71,40.50,right,1467969096.007868
high,10,10.00,left,1467969097.406076
low,61,35.50,left,1467969098.844805
mid,72,41.00,left,1467969100.420597
low,48,29.00,left,1467969101.722538
low,66,38.00,right,1467969103.244602
mid,95,52.50,right,1467969104.697254
high,12,11.00,left,1467969106.205414
high,104,57.00,right,1467969107.753790
mid,74,42.00,right,1467969109.262363
low,16,13.00,left,1467969110.797463
mid,13,11.50,left,1467969112.249982
low,28,19.00,left,1467969113.936123
low,102,56.00,right,1467969115.347803
high,64,37.00,right,1467969117.061824
high,98,54.00,right,1467969118.431797
low,99,54.50,right,1467969119.939195
mid,27,18.50,left,1467969121.363613
mid,28,19.00,left,1467969122.830995
high,47,28.50,left,1467969124.312360
low,7,8.50,left,1467969125.861683
high,53,31.50,right,1467969127.479484
low,22,16.00,left,1467969128.768711
high,48,29.00,left,1467969130.331185
mid,0,5.00,left,1467969131.715683
high,28,19.00,left,1467969133.293119
low,89,49.50,right,1467969134.703795
mid,117,63.50,right,1467969136.155759
mid,85,47.50,right,1467969137.691279
high,31,20.50,left,1467969139.005931
low,8,9.00,left,1467969140.707077
mid,41,25.50,left,1467969142.201519
high,55,32.50,left,1467969143.955761
