stimulus,angle,response,time
68,4.00,right,1478699249.809532
90,15.00,right,1478699251.158162
99,19.50,right,1478699252.655416
10,-25.00,left,1478699254.153957
25,-17.50,left,1478699255.597754
1,-29.50,left,1478699257.026378
107,23.50,right,1478699258.496236
21,-19.50,left,1478699260.088539
114,27.00,right,1478699261.586125
8,-26.00,left,1478699263.110858
43,-8.50,left,1478699264.594388
27,-16.50,left,1478699266.064575
88,14.00,right,1478699267.411501
81,10.50,right,1478699268.867579
12,-24.00,left,1478699270.431813
54,-3.00,left,1478699272.051268
52,-4.00,left,1478699273.562122
11,-24.50,left,1478699275.005301
55,-2.50,left,1478699276.516317
3,-28.50,left,1478699278.162110
20,-20.00,left,1478699279.617824
95,17.50,right,1478699281.209086
53,-3.50,left,1478699282.910768
50,-5.00,left,1478699284.298817
60,0.00,left,1478699285.823077
47,-6.50,left,1478699287.239164
91,15.50,right,1478699288.775531
34,-13.00,left,1478699290.369015
24,-18.00,left,1478699291.893046
18,-21.00,left,1478699293.499212
85,12.50,right,1478699295.241212
73,6.50,right,1478699296.588500
51,-4.50,left,1478699298.031498
117,28.50,right,1478699299.406164
84,12.00,right,1478699300.984017
110,25.00,right,1478699302.548223
103,21.50,right,1478699304.029659
100,20.00,right,1478699305.497889
96,18.00,right,1478699307.021605
14,-23.00,left,1478699308.518410
80,10.00,right,1478699310.002045
101,20.50,right,1478699311.322844
0,-30.00,left,1478699312.779469
106,23.00,right,1478699314.303274
2,-29.00,left,1478699315.842015
41,-9.50,left,1478699317.353371
58,-1.00,right,1478699318.918298
83,11.50,right,1478699320.442518
9,-25.50,left,1478699321.926311
30,-15.00,left,1478699323.368418
104,22.00,right,1478699324.825647
63,1.50,left,1478699326.240392
17,-21.50,left,1478699327.901237
35,-12.50,left,1478699329.316305
89,14.50,right,1478699330.813224
32,-14.00,left,1478699332.377620
69,4.50,right,1478699333.833983
48,-6.00,left,1478699335.275742
61,0.50,right,1478699336.772246
78,9.00,right,1478699338.200564
116,28.00,right,1478699339.738347
38,-11.00,left,1478699341.180612
93,16.50,right,1478699342.758926
62,1.00,left,1478699344.472488
75,7.50,right,1478699345.845303
46,-7.00,left,1478699347.259566
29,-15.50,left,1478699348.756969
105,22.50,right,1478699350.173140
57,-1.50,left,1478699351.710269
6,-27.00,left,1478699353.166397
112,26.00,right,1478699354.676765
97,18.50,right,1478699356.133731
44,-8.00,left,1478699357.644529
49,-5.50,left,1478699359.128248
22,-19.00,left,1478699360.637216
82,11.00,right,1478699362.255729
86,13.00,right,1478699363.698657
56,-2.00,left,1478699365.576628
87,13.50,right,1478699366.992806
16,-22.00,left,1478699368.394450
72,6.00,right,1478699369.851170
108,24.00,right,1478699371.337228
64,2.00,right,1478699372.929745
40,-10.00,left,1478699374.358536
23,-18.50,left,1478699375.922894
70,5.00,right,1478699377.365706
4,-28.00,left,1478699378.822187
118,29.00,right,1478699380.414783
15,-22.50,left,1478699381.911260
67,3.50,right,1478699383.544781
115,27.50,right,1478699384.998822
76,8.00,right,1478699386.563708
113,26.50,right,1478699387.979338
33,-13.50,left,1478699389.517036
59,-0.50,right,1478699391.122502
66,3.00,right,1478699392.646389
31,-14.50,left,1478699394.224680
26,-17.00,left,1478699395.693661
119,29.50,right,1478699397.218538
39,-10.50,left,1478699398.783467
71,5.50,right,1478699400.280930
74,7.00,right,1478699401.859564
77,8.50,right,1478699403.465314
42,-9.00,left,1478699405.220115
28,-16.00,left,1478699406.513371
111,25.50,right,1478699407.874973
19,-20.50,left,1478699409.330352
13,-23.50,left,1478699410.856234
65,2.50,left,1478699412.626280
92,16.00,right,1478699413.933133
79,9.50,right,1478699415.442703
109,24.50,right,1478699416.775763
45,-7.50,left,1478699418.205379
37,-11.50,left,1478699419.823431
102,21.00,right,1478699421.375229
36,-12.00,left,1478699422.735849
5,-27.50,left,1478699424.219904
7,-26.50,left,1478699425.677322
98,19.00,right,1478699427.254889
94,17.00,right,1478699428.642342
